entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,entry_profile,entry_choppy_regime,symbol
178,181,3,-11.09,162.13,signal_hard_cap,2022-09-30,0.6734693877551019,0.04454756380510445,11.573033707865171,1.7294962722324763,3.0,4.0,-0.03686352726052868,0.6166666666666667,5,2022-09-27,BMI,0.375,moderate,False,False,False,6.79,-1.87,3.17,balanced,False,BMI
217,240,23,6.38,290.45,signal,2022-12-26,0.3476923076923076,0.32970451010886487,0.45957559769713896,1.2487725140207075,2.0,2.0,0.06701358568338789,0.8666666666666667,5,2022-11-21,BMI,0.26775,weak,False,False,True,5.32,-24.35,-10.41,balanced,False,BMI
20,39,19,-0.32,47.41,signal,2022-03-08,0.7042016806722694,0.04334975369458123,14.671935694780956,2.3794063970800114,3.0,3.0,0.11161857097213848,0.8333333333333334,5,2022-02-08,BMP,0.7124999999999999,strong,False,False,False,5.07,-3.86,3.5,balanced,False,BMP
40,49,9,-3.92,10.31,signal,2022-03-22,0.45489443378118943,0.06823642479577136,5.179596892241847,0.843820345160253,0.0,1.0,-0.03147354585907833,0.8666666666666667,3,2022-03-09,BMP,0.9,strong,False,False,False,1.14,-4.34,0.05,balanced,False,BMP
56,73,17,-2.29,17.31,signal,2022-04-26,0.6406685236768789,0.03104693140794239,16.622799321518357,0.9417580328284428,1.0,1.0,0.017092115746174356,0.11666666666666667,3,2022-03-31,BMP,0.9,strong,False,False,False,0.65,-1.77,1.75,balanced,False,BMP
128,145,17,-7.88,148.74,signal,2022-09-09,0.9747596153846161,0.004507405022536891,2.7195231521048555,1.8089171974522293,3.0,2.0,-0.007321925231490403,1.0,3,2022-08-15,BMP,0.4,strong,False,False,False,22.41,0.0,18.1,balanced,False,BMP
164,189,25,-3.72,170.97,signal,2022-11-10,0.2547864506627399,0.12895005096839945,-2.6178925344308084,1.1284746798479204,1.0,2.0,0.05376794313245206,0.8166666666666667,4,2022-10-06,BMP,0.4,weak,False,False,True,-1.56,-10.02,-4.87,balanced,False,BMP
205,225,20,5.28,,end,2022-12-30,0.6585612968591689,0.0809123649459785,17.9604770610255,0.8404704926774929,1.0,2.0,-0.0008500129118578989,0.45,4,2022-12-02,BMP,0.375,moderate,False,False,False,5.55,-3.9,4.64,balanced,False,BMP
24,42,18,2.86,225.83,signal,2022-03-10,0.7329286798179057,0.05990469707283872,15.396072013093281,1.1989720945383473,0.0,2.0,-0.09913177647792315,0.43333333333333335,5,2022-02-14,BSI,0.31875,moderate,False,False,False,1.52,-4.3,5.55,balanced,False,BSI
89,105,16,18.55,301.18,peak_protect_dist,2022-06-10,0.3279395900755126,0.34287286736378625,10.11502001263959,1.1567108962659696,0.0,1.0,0.15785423936664655,0.9833333333333333,4,2022-05-19,BSI,0.26775,weak,False,False,True,2.25,-22.75,-9.12,balanced,False,BSI
136,146,10,12.31,145.18,peak_protect_dist,2022-08-11,0.8551136363636369,0.02718550106609797,4.457028257724083,1.5231651193809679,2.0,2.0,-0.09796796707581848,0.05,4,2022-07-25,BSI,0.425,moderate,False,False,False,5.81,0.0,6.41,balanced,False,BSI
147,160,13,-0.37,221.53,signal,2022-08-31,0.7884267631103071,0.05449464368886827,-12.410661454281978,0.9751391231693283,0.0,2.0,-0.018815377085092858,0.3,2,2022-08-12,BSI,0.31875,strong,False,False,False,-1.83,-2.32,8.38,balanced,False,BSI
181,184,3,-10.23,297.07,signal_hard_cap,2022-10-06,0.6178660049627794,0.07534246575342461,4.905412359947682,1.3764065512486636,2.0,2.0,-0.0560962256132636,0.38333333333333336,5,2022-10-03,BSI,0.25,moderate,False,False,False,-2.11,-7.01,0.11,balanced,False,BSI
215,238,23,28.77,288.82,signal,2022-12-27,0.32753623188405795,0.4320297951582868,6.844480366403985,1.404925219477946,1.0,1.0,0.18412136776679988,0.9166666666666666,4,2022-11-18,BSI,0.26775,weak,False,False,True,2.48,-24.21,-12.1,balanced,False,BSI
4,45,41,10.78,326.33,signal,2022-03-15,0.5699999999999994,0.06480783722682752,6.583992696287254,1.3195752008472277,1.0,2.0,0.03336189676909946,0.4666666666666667,5,2022-01-10,BSR,0.25,weak,False,False,False,0.0,-4.53,-2.94,balanced,False,BSR
87,111,24,42.87,321.69,peak_protect_dist,2022-06-20,0.4257028112449801,0.23577906018136843,30.50997520953848,0.8883851621698027,0.0,2.0,0.015668466422129778,0.7833333333333333,4,2022-05-17,BSR,0.26775,weak,False,False,True,2.97,-16.52,-1.16,balanced,False,BSR
140,156,16,-1.2,304.94,signal,2022-08-22,0.4796954314720812,0.14446793516560952,26.216873184324385,0.8879370961800802,1.0,2.0,0.08550125014778706,0.016666666666666666,4,2022-07-29,BSR,0.25,weak,False,False,False,-0.77,-9.15,2.86,balanced,False,BSR
160,169,9,-5.12,168.87,signal,2022-09-12,0.6904761904761907,0.03506405933917731,1.8410543130990433,1.0942150515801654,2.0,3.0,-0.006162084893311039,0.18333333333333332,4,2022-08-26,BSR,0.375,moderate,False,False,False,3.63,-1.53,2.62,balanced,False,BSR
220,243,23,-0.75,287.55,signal,2022-12-23,0.45490196078431383,0.3453416149068322,10.799930658551148,1.697270997211551,2.0,2.0,0.23353041504776306,1.0,5,2022-11-22,BSR,0.26775,weak,False,False,True,20.87,-24.06,-11.22,balanced,False,BSR
22,43,21,2.9,174.83,signal,2022-03-11,0.768421052631579,0.027143738433066014,14.936320334190924,1.0263713971769082,0.0,2.0,-0.015406170709089353,0.5166666666666667,3,2022-02-10,BVH,0.375,moderate,False,False,False,2.96,-0.9,3.21,balanced,False,BVH
51,72,21,6.78,18.48,trailing_stop,2022-04-22,0.688612099644128,0.033783783783783786,14.009111617312016,0.9134992690620912,1.0,3.0,-0.02438464822891033,0.3333333333333333,4,2022-03-23,BVH,0.95,strong,False,False,False,4.99,-1.33,1.96,balanced,False,BVH
80,84,4,-14.59,267.97,signal_hard_cap,2022-05-12,0.5976331360946743,0.0971255133011963,8.478905300074366,0.8106069905011704,0.0,2.0,0.011308655159233679,0.5916666666666667,4,2022-05-06,BVH,0.26775,strong,False,False,False,3.74,-4.48,0.74,balanced,False,BVH
133,153,20,-1.23,103.2,signal,2022-08-17,0.8560719640179908,0.019017432646592728,5.613761048460816,0.8757419077285873,2.0,2.0,-0.02620288354998048,0.2,2,2022-07-20,BVH,0.5,strong,False,False,False,-0.86,-0.86,4.23,balanced,False,BVH
163,173,10,-9.23,99.31,signal,2022-09-19,0.6089108910891092,0.030763239875389377,22.404021765735912,1.2987297025800135,3.0,3.0,0.04426202744395791,0.03333333333333333,5,2022-08-31,BVH,0.5,moderate,False,True,False,2.82,-0.5,1.84,balanced,False,BVH
217,241,24,6.42,205.64,signal,2022-12-22,0.5679124886052869,0.11179245283018872,-14.136296184664552,1.3751157220487182,1.0,1.0,0.03850059895029356,0.75,3,2022-11-18,BVH,0.34,weak,False,False,True,-1.44,-8.88,-3.22,balanced,False,BVH
30,45,15,-3.2,177.99,signal,2022-03-15,0.8044692737430172,0.031712473572938604,16.45632526639391,1.2190449934816405,2.0,2.0,0.014772033017754845,0.016666666666666666,4,2022-02-22,BVS,0.375,moderate,False,False,False,3.02,-1.58,2.8,balanced,False,BVS
89,102,13,-2.8,280.16,signal,2022-06-07,0.41400709219858156,0.34918119387216057,11.23056459272,1.458964351410527,1.0,2.0,0.15634224560818608,0.7666666666666667,5,2022-05-19,BVS,0.26775,weak,False,False,True,8.05,-23.76,-9.52,balanced,False,BVS
146,166,20,-4.52,179.43,signal,2022-09-07,0.8204545454545457,0.04059609455292904,9.922512304364894,1.450069683170029,1.0,2.0,-0.1590458198567425,0.43333333333333335,4,2022-08-08,BVS,0.375,moderate,False,False,False,5.76,0.0,10.81,balanced,False,BVS
177,184,7,-13.62,191.98,signal_hard_cap,2022-10-03,0.29382303839732904,0.23318632855567809,15.401894493177338,0.8206469771312094,1.0,1.0,0.02463547590078876,0.85,3,2022-09-22,BVS,0.34,weak,False,False,True,-1.89,-16.6,-5.35,balanced,False,BVS
238,244,6,-8.68,276.59,fast_exit_loss,2022-12-26,0.9815950920245399,0.005275498241500578,-2.4962311024290997,1.18238403716002,1.0,2.0,-0.01892957471028574,0.5166666666666667,2,2022-12-16,BVS,0.26775,strong,False,False,False,12.16,0.0,12.88,balanced,False,BVS
9,19,10,-1.56,167.4,signal,2022-02-07,0.7967914438502677,0.021111111111111056,5.2986016098366875,0.8513483995631353,3.0,3.0,-0.0313613931724334,0.16666666666666666,3,2022-01-17,BWE,0.375,moderate,False,False,False,1.12,-1.67,1.28,balanced,False,BWE
21,43,22,2.27,110.79,signal,2022-03-11,1.0,0.0,-4.771419685896426,1.3887047593795572,5.0,3.0,-0.03272806676322877,0.06666666666666667,2,2022-02-09,BWE,0.5,strong,False,True,False,4.84,0.0,4.43,balanced,False,BWE
52,74,22,4.74,119.1,signal,2022-04-27,0.8737672583826429,0.015732546705998048,8.086329202878822,0.6806755188861673,3.0,2.0,-0.023037582839917234,0.13333333333333333,2,2022-03-24,BWE,0.5,strong,False,False,False,2.86,0.0,3.12,balanced,False,BWE
103,105,2,-11.91,34.54,signal_hard_cap,2022-06-13,0.8770491803278692,0.023153252480705558,3.312578542465431,1.639603073520973,3.0,3.0,-0.08847347653874789,0.8333333333333334,4,2022-06-09,BWE,0.7124999999999999,strong,False,False,False,2.56,-2.07,9.3,balanced,False,BWE
169,181,12,-2.78,169.89,signal,2022-09-29,0.8012422360248445,0.015732546705998048,7.3307926629972755,1.0506151212591501,3.0,3.0,0.006228095225448345,0.5166666666666667,2,2022-09-13,BWE,0.375,moderate,False,False,False,1.83,-0.97,2.72,balanced,False,BWE
217,247,30,30.25,,end,2022-12-30,0.4211017740429503,0.20254818686703702,-15.185581624922499,1.7345289518423288,1.0,2.0,0.09672178173128429,0.9166666666666666,4,2022-11-18,BWE,0.34,weak,False,False,True,-5.0,-16.48,-7.96,balanced,False,BWE
2,12,10,-4.9,312.44,signal,2022-01-20,0.6422413793103449,0.05496688741721855,5.008110300081086,1.6295529384697238,1.0,2.0,0.024849912171159637,0.35,5,2022-01-06,C32,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,C32
30,64,34,-1.59,244.74,signal,2022-04-12,0.6037037037037035,0.07720057720057723,37.60218943807553,1.1159423156811932,0.0,2.0,-0.0033401455535265537,0.38333333333333336,5,2022-02-22,C32,0.3,weak,False,False,False,3.36,-3.48,2.57,balanced,False,C32
149,163,14,-1.92,167.67,signal,2022-08-31,0.6355140186915894,0.032554257095158495,-1.3546056592413862,1.372027972027972,1.0,2.0,-0.031694909517379494,0.4666666666666667,4,2022-08-11,C32,0.375,moderate,False,False,False,-0.25,-1.32,2.39,balanced,False,C32
27,37,10,-6.69,302.69,signal,2022-03-03,0.6962750716332382,0.062170087976539515,-9.943322443322415,1.4594608485596072,4.0,3.0,-0.020583765063580783,0.16666666666666666,4,2022-02-17,C47,0.25,weak,False,False,False,1.61,-1.5,4.2,balanced,False,C47
57,71,14,-16.98,173.87,signal_hard_cap,2022-04-21,0.797843665768194,0.043029259896729774,16.503587736464446,1.382278318399332,2.0,3.0,0.04760056576516722,0.75,4,2022-03-31,C47,0.375,moderate,False,False,False,3.14,-1.47,8.52,balanced,False,C47
140,157,17,-4.61,173.65,signal,2022-08-23,0.7517730496453904,0.03289473684210523,15.520153911125746,1.8954613410058954,3.0,4.0,0.0010589609035680167,0.08333333333333333,4,2022-07-29,C47,0.375,moderate,False,False,False,5.98,0.0,4.01,balanced,False,C47
219,232,13,5.58,283.75,signal,2022-12-12,0.30268199233716475,0.33828996282527884,-7.307490832896832,1.0075722368352096,0.0,2.0,0.10395435899162501,0.8166666666666667,3,2022-11-21,C47,0.26775,weak,False,False,True,1.51,-20.18,-8.81,balanced,False,C47
28,37,9,-5.33,136.04,signal,2022-03-03,0.8291814946619227,0.029073288915808407,12.133333333333326,1.7860064673954221,3.0,2.0,-0.08759151384600011,0.23333333333333334,4,2022-02-18,C69,0.425,moderate,False,False,False,3.06,-1.14,5.36,balanced,False,C69
50,59,9,-8.35,133.78,signal,2022-04-04,0.9326241134751769,0.010869565217391377,12.138455734406449,1.506588272164274,2.0,2.0,-0.043574662936751093,0.35,3,2022-03-22,C69,0.425,strong,False,False,False,2.88,0.0,8.2,balanced,False,C69
119,129,10,-5.64,272.92,fast_exit_loss,2022-07-22,0.5979381443298962,0.07580174927113714,77.83369278696365,0.9016843536712369,2.0,2.0,-0.05983873069805189,0.08333333333333333,4,2022-07-08,C69,0.26775,weak,False,False,True,5.97,-11.67,-1.18,balanced,False,C69
147,157,10,-0.94,168.7,signal,2022-08-31,0.6685714285714285,0.05430711610486892,-6.8962887646161946,0.9777677504329375,0.0,1.0,-0.008203724586008054,0.65,2,2022-08-17,C69,0.375,strong,False,False,False,-3.52,-4.39,2.43,balanced,False,C69
211,225,14,-3.16,285.29,signal,2022-12-07,0.29508196721311475,0.5,19.76396250139267,1.5565268709250408,3.0,3.0,0.20781591151841752,0.95,5,2022-11-17,C69,0.26775,weak,False,False,True,5.06,-32.59,-13.94,balanced,False,C69
30,58,28,2.22,310.3,signal,2022-04-01,0.7554585152838432,0.04782237403928255,15.732959850606925,1.1413090054599488,1.0,2.0,-0.022036061918471083,0.11666666666666667,4,2022-02-22,CCL,0.25,weak,False,False,False,3.72,-3.38,2.6,balanced,False,CCL
93,102,9,-4.32,199.07,signal,2022-06-07,0.3623853211009175,0.1766200762388818,3.0552497247523007,0.957191613846904,0.0,2.0,0.007728987655633291,0.7,4,2022-05-25,CCL,0.34,weak,False,False,True,1.94,-13.61,-2.47,balanced,False,CCL
113,124,11,3.03,208.25,signal,2022-07-07,0.4794007490636702,0.20057720057720066,11.837795908986436,1.8730503867865356,1.0,1.0,0.11842434161982042,0.7,4,2022-06-22,CCL,0.34,weak,False,False,True,3.12,-15.9,-6.38,balanced,False,CCL
141,161,20,1.14,108.16,signal,2022-08-29,0.7213114754098361,0.042929292929292914,-4.166666666666643,0.8003945259524103,1.0,2.0,0.0033796335878468714,0.06666666666666667,3,2022-08-01,CCL,0.5,moderate,False,False,False,3.8,-0.75,3.19,balanced,False,CCL
217,236,19,21.18,302.1,peak_protect_dist,2022-12-14,0.31914893617021256,0.3940886699507391,4.761904761904759,0.9844630000790828,0.0,1.0,0.11263031549473208,0.7666666666666667,3,2022-11-17,CCL,0.26775,weak,False,False,True,-1.69,-22.67,-8.39,balanced,False,CCL
238,244,6,-11.29,138.58,signal_hard_cap,2022-12-26,0.5555555555555559,0.10677618069815185,-5.176800912520825,0.6904104774519474,2.0,1.0,0.07405966826907665,0.016666666666666666,2,2022-12-16,CCL,0.425,strong,False,False,False,2.1,-8.11,0.6,balanced,False,CCL
7,20,13,1.23,112.06,signal,2022-04-07,0.7191011235955053,0.023719165085388995,5.730994152046769,0.6741956104836991,2.0,3.0,-0.020042882020627303,0.55,4,2022-03-21,CDC,0.5,moderate,False,False,False,3.13,-1.22,1.03,balanced,False,CDC
31,40,9,-4.01,40.78,signal,2022-05-10,0.3319838056680162,0.15027322404371588,1.2534456753524097,1.0179023666055367,2.0,4.0,-0.026390328321775333,0.7333333333333333,4,2022-04-25,CDC,0.7124999999999999,strong,False,False,False,5.17,-7.03,1.39,balanced,False,CDC
45,60,15,-6.84,6.98,signal,2022-06-07,0.7480314960629918,0.02880288028802883,0.6726044226044152,1.0424473377791892,1.0,2.0,-0.04704654442616352,0.65,4,2022-05-17,CDC,0.95,strong,False,False,False,5.41,-0.54,3.45,balanced,False,CDC
81,112,31,8.15,175.44,signal,2022-08-23,0.6097560975609754,0.014652014652014666,-12.481060606060637,0.9522003792036723,3.0,2.0,0.05928278772477431,0.016666666666666666,2,2022-07-06,CDC,0.375,strong,False,False,False,-0.27,-0.91,0.15,balanced,False,CDC
114,135,21,-1.84,5.52,signal,2022-09-27,0.719298245614035,0.013366750208855483,10.674157303370812,1.2435697940503432,4.0,3.0,0.05089586600705979,0.025,4,2022-08-25,CDC,0.95,strong,False,False,False,0.25,-0.25,0.63,balanced,False,CDC
190,201,11,-1.36,,end,2022-12-30,0.7349397590361438,0.018723404255319202,-3.5669586983729715,1.011565938646754,3.0,3.0,0.04120970604583402,0.26666666666666666,2,2022-12-15,CDC,0.5,strong,False,False,False,0.86,-1.01,1.66,balanced,False,CDC
4,6,2,-10.42,274.94,signal_hard_cap,2022-01-12,0.7777777777777776,0.08333333333333341,23.478260869565183,1.319164423304468,4.0,4.0,-0.08767331357066285,0.16666666666666666,4,2022-01-10,CDO,0.26775,moderate,False,False,False,0.0,0.0,7.87,balanced,False,CDO
40,59,19,1.43,315.17,signal,2022-04-04,0.7142857142857141,0.0571428571428572,3.8901601830663495,1.4998168512326358,2.0,2.0,-0.005120972093502638,0.06666666666666667,5,2022-03-08,CDO,0.25,moderate,False,False,False,4.48,-4.11,3.86,balanced,False,CDO
117,136,19,-5.88,277.58,signal,2022-07-25,0.4,0.35294117647058815,24.637681159420282,1.2842926873092437,2.0,2.0,0.1048597930383762,0.75,5,2022-06-28,CDO,0.26775,weak,False,False,True,25.93,-26.09,-7.36,balanced,False,CDO
2,7,5,-14.01,240.74,signal_hard_cap,2022-01-13,0.9084526059951391,0.05784982935153585,3.1190343004432606,0.8364435492438264,2.0,3.0,-0.2443896980510344,0.7166666666666667,3,2022-01-06,CEO,0.3,weak,False,False,False,0.0,0.0,0.0,balanced,False,CEO
50,59,9,-11.22,300.03,signal_hard_cap,2022-04-04,0.7957371225577262,0.04632426988922466,7.991078170209434,1.0356174439274013,2.0,3.0,-0.07977675412390625,0.1,3,2022-03-22,CEO,0.25,moderate,False,False,False,6.09,-1.33,6.87,balanced,False,CEO
117,119,2,-12.03,271.23,signal_hard_cap,2022-06-30,0.3672537508153947,0.4783037475345167,13.086181310916999,0.9252518792208015,2.0,3.0,0.09935496950146175,0.8166666666666667,4,2022-06-28,CEO,0.26775,weak,False,False,True,29.42,-30.14,-10.73,balanced,False,CEO
120,156,36,14.27,302.19,signal,2022-08-22,0.29225589225589216,0.5534491837809374,12.657259200131953,1.0420212409685856,0.0,2.0,0.012962347908658578,0.6833333333333333,4,2022-07-01,CEO,0.26775,weak,False,False,True,4.86,-31.72,-10.83,balanced,False,CEO
195,198,3,-13.53,272.16,signal_hard_cap,2022-10-21,0.2259136212624584,0.6062445793581961,15.060759221421648,1.06832902935132,0.0,2.0,0.06362130043760593,0.9666666666666667,4,2022-10-18,CEO,0.26775,weak,False,False,True,13.37,-37.03,-14.39,balanced,False,CEO
204,209,5,-17.79,279.03,signal_hard_cap,2022-11-07,0.35602836879432626,0.49563318777292564,10.714741244470112,1.571723906777373,1.0,2.0,0.1105188529571728,0.7166666666666667,5,2022-10-31,CEO,0.26775,weak,False,False,True,1.55,-30.76,-11.26,balanced,False,CEO
218,242,24,60.36,346.4,signal,2022-12-26,0.41791044776119407,0.4339360222531293,0.7848406768808331,1.1285792220248114,1.0,1.0,0.18590318345499157,0.6333333333333333,4,2022-11-18,CEO,0.26775,weak,False,False,True,6.05,-25.34,-7.76,balanced,False,CEO
25,35,10,-2.77,13.31,trailing_stop,2022-04-18,0.958762886597939,0.0026420079260237217,10.621921182266064,1.2546816479400749,3.0,2.0,-0.038393175525986666,0.8333333333333334,3,2022-04-01,CHP,0.9,strong,False,False,False,3.49,0.0,4.32,balanced,False,CHP
45,75,30,7.94,112.87,signal,2022-06-15,0.8943089430894303,0.008458035133376758,28.052185257664682,0.9409326424870467,3.0,3.0,-0.03513490180926121,0.8666666666666667,2,2022-05-04,CHP,0.5,strong,False,False,False,5.27,-0.65,2.59,balanced,False,CHP
78,88,10,-5.83,212.82,signal,2022-07-04,0.6682926829268295,0.039673278879813284,-7.530158730158718,0.7950216285952797,2.0,3.0,-0.03187675316399399,0.5333333333333333,3,2022-06-20,CHP,0.31875,strong,False,False,False,2.88,-1.15,2.09,balanced,False,CHP
114,137,23,-1.24,41.24,signal,2022-10-25,0.691011235955056,0.03235294117647063,6.051259455092904,1.2284569138276553,4.0,3.0,-0.03588934166574145,0.26666666666666666,5,2022-08-11,CHP,0.7124999999999999,strong,False,False,False,5.07,0.0,5.49,balanced,False,CHP
142,149,7,-7.47,3.72,signal,2022-11-10,0.7532467532467537,0.021826536473291153,24.586279232382935,1.1749083116990153,2.0,2.0,0.006922133102454431,0.06666666666666667,4,2022-11-01,CHP,0.95,strong,False,False,False,3.69,-1.19,1.29,balanced,False,CHP
58,71,13,2.42,282.69,signal,2022-06-08,0.4666666666666666,0.15365551425030982,7.615775567869058,0.8659698296569805,0.0,2.0,-0.018484949723648156,0.5166666666666667,4,2022-05-20,CII,0.26775,weak,False,False,True,13.03,-12.99,-1.53,balanced,False,CII
100,132,32,24.02,243.99,signal,2022-09-05,0.7651515151515151,0.06258411843876176,-7.7415417099685016,1.3507824244005024,1.0,2.0,-0.08731337918300482,0.3333333333333333,3,2022-07-19,CII,0.31875,moderate,False,False,False,0.54,-2.3,9.18,balanced,False,CII
187,209,22,3.51,286.76,signal,2022-12-22,0.4217557251908398,0.30391173520561676,6.729591359386589,1.0635773631715975,1.0,2.0,0.09913717087529143,1.0,4,2022-11-21,CII,0.26775,weak,False,False,True,11.27,-20.94,-7.76,balanced,False,CII
4,24,20,3.23,226.91,signal,2022-02-14,0.5011337868480727,0.09001636661211126,25.531658124686523,1.2237959749932599,2.0,2.0,0.039264382572270204,0.18333333333333332,5,2022-01-10,CLX,0.31875,moderate,False,False,False,0.0,-2.12,0.01,balanced,False,CLX
54,66,12,-5.04,176.88,signal,2022-04-14,0.6659663865546217,0.06068702290076335,2.779484029484024,2.4490255088540516,2.0,3.0,0.06420813994408703,0.9,5,2022-03-28,CLX,0.375,moderate,False,False,False,5.31,-3.89,6.58,balanced,False,CLX
151,159,8,-5.95,4.82,signal,2022-08-25,0.8543689320388351,0.025510204081632612,17.190290196177386,1.3897936428095656,2.0,4.0,-0.0076154301516780515,0.5333333333333333,4,2022-08-15,CLX,0.95,strong,False,False,False,5.82,0.0,7.88,balanced,False,CLX
207,214,7,-13.29,271.59,signal_hard_cap,2022-11-14,0.5314009661835747,0.1718334809565989,0.21774817442496186,1.4327764525422397,2.0,3.0,0.06505178518114546,0.7166666666666667,5,2022-11-03,CLX,0.26775,weak,False,False,True,6.61,-9.9,-1.22,balanced,False,CLX
228,237,9,-5.32,134.72,signal,2022-12-15,0.9047619047619049,0.022317596566523587,24.805435160871916,0.8578944184410352,0.0,2.0,-0.05415923027007606,0.5166666666666667,3,2022-12-02,CLX,0.425,moderate,False,False,False,4.02,0.0,8.15,balanced,False,CLX
245,247,2,-1.57,,end,2022-12-30,0.5960264900662254,0.053135888501742105,30.630630630630684,1.2643087218012508,3.0,1.0,0.008530917173028042,0.06666666666666667,4,2022-12-28,CLX,0.5,moderate,False,True,False,5.81,-1.46,3.8,balanced,False,CLX
28,40,12,-4.43,101.02,signal,2022-03-08,0.9195804195804195,0.01741764483150325,15.785750030197903,0.7055931161647203,3.0,3.0,-0.12440819744700193,1.0,2,2022-02-18,CMG,0.5,strong,False,False,False,2.17,0.0,9.71,balanced,False,CMG
47,75,28,7.42,118.98,signal,2022-04-27,1.0,0.0,23.75147892147703,2.1429324894514767,3.0,1.0,-0.04743240240592301,0.3333333333333333,2,2022-03-17,CMG,0.5,strong,False,True,False,6.27,0.0,6.26,balanced,False,CMG
145,161,16,-2.58,160.43,signal,2022-08-29,0.9333333333333332,0.007901064926142233,3.5134060869521377,1.418189826029509,5.0,3.0,-0.0936036654510557,0.2833333333333333,3,2022-08-05,CMG,0.4,moderate,False,False,False,6.12,-0.31,5.16,balanced,False,CMG
169,181,12,-7.21,156.19,signal,2022-09-28,0.8954372623574137,0.017160686427457234,11.10086439076668,1.2225362348849536,4.0,3.0,-0.044500267323992246,0.9166666666666666,3,2022-09-12,CMG,0.4,strong,False,False,False,13.73,-0.25,6.76,balanced,False,CMG
211,221,10,0.0,275.92,signal,2022-11-23,0.3093922651933704,0.22036139268400176,2.3273951091328797,1.7092549794372918,1.0,2.0,0.07612063487146475,0.7833333333333333,5,2022-11-09,CMG,0.26775,weak,False,False,True,-7.91,-15.52,-7.86,balanced,False,CMG
137,147,10,-16.67,299.21,signal,2022-09-12,0.575,0.10493827160493824,-15.71921237067528,0.6712112121043818,2.0,2.0,0.00963932165347229,0.08333333333333333,3,2022-08-25,CMS,0.25,strong,False,False,False,2.53,-6.36,30.28,balanced,False,CMS
171,175,4,-30.84,282.31,signal_hard_cap,2022-11-17,0.35416666666666646,0.28971962616822444,19.384615384615415,1.6559462512130065,1.0,2.0,0.03992738682136562,0.7166666666666667,5,2022-10-14,CMS,0.26775,weak,False,False,True,4.9,-21.32,-6.1,balanced,False,CMS
26,48,22,6.42,147.6,peak_protect_dist,2022-03-18,0.7219626168224297,0.07273838630806854,12.67005493095128,0.8927620616345214,1.0,3.0,-0.10204017598974918,0.36666666666666664,4,2022-02-16,CMX,0.425,moderate,False,False,False,4.6,0.0,7.94,balanced,False,CMX
49,72,23,-6.78,240.85,signal,2022-04-26,0.568452380952381,0.08262108262108257,-3.7458010267677864,0.804457311276493,1.0,2.0,-0.014163845029195835,0.05,3,2022-03-21,CMX,0.31875,strong,False,False,False,2.15,-4.41,0.8,balanced,False,CMX
26,47,21,6.36,189.64,signal,2022-03-17,0.648351648351648,0.07593735168486006,2.779646815371592,1.8072632849358155,1.0,2.0,-0.07401143860670559,0.7,5,2022-02-16,CNG,0.375,moderate,False,False,False,4.1,-2.36,6.85,balanced,False,CNG
60,75,15,-3.99,26.04,signal,2022-04-27,0.7980952380952376,0.04143862392494145,35.402945291459964,0.9290802849595774,1.0,2.0,-0.016794482547687575,0.45,3,2022-04-05,CNG,0.9,strong,False,False,False,3.9,-0.16,8.3,balanced,False,CNG
79,83,4,-10.03,295.94,signal_hard_cap,2022-05-11,0.5444664031620551,0.17182258665672767,7.03118491350633,0.6766599924238325,1.0,3.0,0.051312591171617586,0.6333333333333333,4,2022-05-05,CNG,0.25,strong,False,False,False,9.38,-8.71,2.72,balanced,False,CNG
109,114,5,-12.55,268.46,signal_hard_cap,2022-06-24,0.7506297229219143,0.07308970099667776,-5.9233416165786394,1.0687529634898056,2.0,3.0,-0.009709187839723094,0.6166666666666667,2,2022-06-17,CNG,0.26775,strong,False,False,False,5.24,-3.87,7.99,balanced,False,CNG
153,165,12,1.49,58.32,trailing_stop,2022-09-07,0.8371212121212123,0.01737373737373736,19.53928542698555,1.1421676099185913,2.0,2.0,-0.019236047509650675,0.1,3,2022-08-18,CNG,0.675,strong,False,False,False,3.43,-0.68,4.51,balanced,False,CNG
171,178,7,-9.11,4.04,signal,2022-09-26,0.7029972752043596,0.040717220769518114,2.0483342538325857,0.6861468548929787,3.0,3.0,0.04358802392833465,0.15,4,2022-09-15,CNG,0.95,strong,False,False,False,6.02,-1.83,3.17,balanced,False,CNG
49,61,12,-5.69,105.67,signal,2022-04-06,0.6903431763766957,0.06111198613954957,4.200158117876029,0.8195030000736928,1.0,3.0,-0.11168533292179417,0.7166666666666667,4,2022-03-21,CSC,0.5,moderate,False,False,False,-0.42,-0.42,7.65,balanced,False,CSC
75,81,6,-11.54,279.32,signal_hard_cap,2022-05-09,0.3230579531442664,0.4865942831819189,17.966547389786385,1.4320919567536838,1.0,1.0,0.20431954995822582,0.9833333333333333,4,2022-04-27,CSC,0.26775,weak,False,False,True,-1.33,-29.53,-14.82,balanced,False,CSC
