entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,symbol,model
87,98,11,1.37,69.52,signal,2022-06-01,0.2741398446170922,0.37222538417757534,15.875655563996048,1.3358836128125353,1.0,1.0,0.10617523822132248,0.8833333333333333,4,2022-05-17,SSI,0.6,weak,False,False,True,4.46,-22.26,-7.71,SSI,v16
149,160,11,-3.21,103.2,signal,2022-08-30,0.8918918918918922,0.024227740763173744,6.8064289875058535,0.8582327075625683,1.0,3.0,-0.035648921045897744,0.6833333333333333,3,2022-08-15,SSI,0.5,strong,False,False,False,0.36,-0.6,10.63,SSI,v16
229,240,11,-0.78,111.02,signal,2022-12-22,0.7836812144212523,0.08878504672897201,-18.65844784807709,1.2638774163264919,1.0,1.0,-0.09894132778256669,1.0,2,2022-12-07,SSI,0.48999999999999994,strong,False,False,False,0.0,-7.49,13.84,SSI,v16
2,11,9,-2.08,44.18,signal,2022-01-19,0.6648648648648646,0.026304624522698387,12.497122070267494,1.1594710382268345,1.0,2.0,-0.027276474850340446,0.2833333333333333,5,2022-01-06,TCB,0.7,weak,False,False,False,0.0,0.0,0.0,TCB,v16
20,30,10,-3.55,186.19,signal,2022-02-23,0.8013029315960915,0.02409162717219587,5.123478671865776,1.1597100481788254,1.0,3.0,-0.01931187333148747,0.9333333333333333,4,2022-02-09,TCB,0.35,moderate,False,False,False,3.26,-0.35,6.18,TCB,v16
58,67,9,-9.64,186.52,signal,2022-04-18,0.5833333333333334,0.019189765458422145,14.128391082460226,1.2890090895238167,4.0,4.0,0.00252618307853411,0.08333333333333333,4,2022-04-04,TCB,0.35,moderate,False,False,False,1.74,-1.3,0.85,TCB,v16
122,131,9,-4.0,0.56,signal,2022-07-19,0.7854671280276825,0.03490990990990976,9.895265470644631,1.0502103265650145,1.0,3.0,-0.047040508785317535,0.4166666666666667,3,2022-07-06,TCB,1.0,weak,False,False,False,2.3,-0.95,4.74,TCB,v16
138,155,17,3.75,5.33,trailing_stop,2022-08-22,0.6904761904761907,0.02951191827468783,-9.11896148116616,0.7777077728928498,1.0,1.0,-0.008723360656334184,0.016666666666666666,2,2022-07-28,TCB,1.0,moderate,False,False,False,1.21,-1.34,1.79,TCB,v16
158,167,9,-4.76,100.04,signal,2022-09-09,0.9186991869918688,0.005353319057815922,-0.250710345980238,0.7639414859172172,2.0,2.0,-0.014558356763683753,0.016666666666666666,1,2022-08-25,TCB,0.5,strong,False,False,False,1.14,0.0,1.92,TCB,v16
202,211,9,-6.76,72.66,signal,2022-11-10,0.34957983193277303,0.33564614050303565,25.46908539351709,0.9646942839224457,1.0,3.0,0.028995067517953582,0.8,4,2022-10-28,TCB,0.6,weak,False,False,True,6.56,-19.99,-3.82,TCB,v16
233,242,9,-11.41,99.29,signal,2022-12-28,0.9642857142857142,0.010043041606886698,1.3631002703238693,0.8612753306274336,1.0,1.0,-0.04900736702474173,0.7,1,2022-12-15,TCB,0.5,strong,False,False,False,4.65,0.0,18.15,TCB,v16
4,13,9,-6.65,41.65,signal,2022-01-21,0.6639344262295076,0.04007820136852403,25.147913503324794,1.2714134323626647,2.0,3.0,-0.044429890374988124,0.48333333333333334,5,2022-01-10,VIC,0.7,moderate,False,False,False,0.0,-2.11,0.29,VIC,v16
185,194,9,-2.5,67.43,signal,2022-10-19,0.5882352941176467,0.08166666666666676,10.199895251396647,1.4294632783206236,2.0,2.0,0.08105925671762454,1.0,5,2022-10-05,VIC,0.6,weak,False,False,True,4.35,-6.83,-1.93,VIC,v16
231,240,9,-18.88,35.99,signal,2022-12-22,0.6869158878504671,0.0988200589970502,-14.86775419702252,1.5175436372405342,1.0,2.0,0.0108640912841233,0.7833333333333333,4,2022-12-09,VIC,0.7,strong,False,False,False,-1.45,-4.78,4.65,VIC,v16
2,11,9,-17.87,41.45,signal,2022-01-19,0.5449591280653948,0.06282919488337102,10.201764480245465,0.8777815355516725,2.0,3.0,0.0003151598197303762,0.16666666666666666,4,2022-01-06,VND,0.7,weak,False,False,False,0.0,0.0,0.0,VND,v16
30,54,24,5.65,107.26,signal,2022-04-26,0.8517179023508136,0.034081463009143824,14.855903633684875,0.9117483249604609,0.0,2.0,-0.015523054889578218,0.5166666666666667,3,2022-02-22,VND,0.5,moderate,False,False,False,4.56,-2.12,6.71,VND,v16
78,87,9,-21.7,43.39,signal,2022-06-15,0.5258467023172905,0.1300097751710655,28.770777398361275,0.9648762091088567,0.0,2.0,0.115493856907068,0.4,4,2022-06-02,VND,0.7,weak,False,False,False,2.25,-12.56,1.96,VND,v16
95,104,9,-0.26,71.29,signal,2022-07-08,0.3194748358862144,0.4105610561056106,18.346490111195976,1.4664005704795953,3.0,3.0,0.040645356824586226,1.0,5,2022-06-27,VND,0.6,weak,False,False,True,16.81,-27.13,-12.39,VND,v16
128,138,10,-2.46,103.33,signal,2022-08-31,0.8714285714285717,0.029475982532751046,6.344086021505305,0.9855960559943823,0.0,2.0,0.007776122754058423,0.6333333333333333,3,2022-08-17,VND,0.5,strong,False,False,False,0.22,-1.13,10.36,VND,v16
181,190,9,-18.17,65.56,signal,2022-11-15,0.2695473251028808,0.35642570281124486,17.31457059657577,1.1077992757997766,2.0,3.0,-0.035415718219508396,0.8166666666666667,5,2022-11-02,VND,0.6,weak,False,False,True,13.57,-20.95,-8.39,VND,v16
212,221,9,-11.31,101.14,signal,2022-12-28,0.9280155642023344,0.028265851795263638,-0.5179036764615574,1.130113521488576,0.0,1.0,0.08902310526597534,0.9166666666666666,2,2022-12-15,VND,0.5,strong,False,False,False,3.89,0.0,19.04,VND,v16
97,107,10,-7.81,104.52,signal,2022-06-14,0.7066848567530697,0.037646646821922584,14.628986649225318,1.0275740248631768,0.0,2.0,-0.038142658318006575,0.7666666666666667,4,2022-05-31,VNM,0.48999999999999994,weak,False,False,False,4.06,-1.79,2.7,VNM,v16
119,140,21,4.33,47.97,signal,2022-07-29,0.747560975609756,0.03599374021909234,4.955690601786408,1.1475741608908592,0.0,2.0,-0.08090699397182091,0.6333333333333333,5,2022-06-30,VNM,0.7,moderate,False,False,False,2.13,-2.03,3.44,VNM,v16
160,172,12,-3.11,44.12,signal,2022-09-15,0.8146964856230026,0.018305191731103104,16.209973172750367,1.1943554064243165,1.0,2.0,0.3702498929311384,0.5333333333333333,3,2022-08-26,VNM,0.7,strong,False,False,False,3.77,-1.29,4.53,VNM,v16
201,216,15,-3.18,105.13,signal,2022-11-17,1.0,0.0,5.353381349143319,0.8994235483409367,2.0,3.0,0.2545928707531824,1.0,2,2022-10-27,VNM,0.5,strong,False,False,False,2.47,0.0,7.01,VNM,v16
223,232,9,-2.08,46.95,signal,2022-12-09,0.8230088495575215,0.02079310856973126,4.185625611059322,0.9273681817122923,2.0,4.0,0.23181977741889453,0.4,3,2022-11-28,VNM,0.7,strong,False,False,False,4.88,-0.85,3.01,VNM,v16
3,20,17,0.99,51.35,signal,2023-02-07,0.6108374384236454,0.1305785123966942,21.028037383177562,1.2241880254125392,4.0,3.0,-0.07791160132894677,0.16666666666666666,5,2023-01-06,AAS,0.7,weak,False,False,False,0.0,0.0,0.0,AAS,v16
46,49,3,-7.8,0.0,stop_loss,2023-03-20,0.4687499999999993,0.0883882149046795,7.215550328092128,1.3767678881353012,2.0,1.0,-0.009006702301103994,0.4166666666666667,4,2023-03-15,AAS,1.0,weak,False,True,False,3.04,-7.23,0.84,AAS,v16
70,79,9,-6.77,100.89,signal,2023-05-05,0.8742857142857144,0.03240058910161999,-3.517035641387949,0.9909633029764512,0.0,2.0,-0.03421973221113772,0.85,2,2023-04-19,AAS,0.5,strong,False,False,False,3.51,0.0,11.21,AAS,v16
91,123,32,37.66,51.36,peak_protect_dist,2023-07-06,0.46470588235294114,0.1298145506419401,12.65543969218757,1.4606668470947772,1.0,2.0,-0.0854128819729675,0.5833333333333334,5,2023-05-23,AAS,1.0,strong,False,False,False,-0.85,-0.85,4.21,AAS,v16
170,179,9,-23.62,97.87,signal,2023-09-26,0.906474820143885,0.022827041264266882,9.134777783139484,1.152925935450336,0.0,2.0,-0.11074562190003064,0.85,4,2023-09-13,AAS,0.5,strong,False,False,False,4.78,0.0,13.74,AAS,v16
206,222,16,12.3,84.04,signal,2023-11-24,0.4126984126984126,0.19786096256684496,7.397026081424968,0.8719471906442287,1.0,1.0,0.07847739697918985,0.7666666666666667,3,2023-11-02,AAS,0.6,weak,False,False,True,6.25,-14.02,-5.02,AAS,v16
17,26,9,-12.24,102.19,signal,2023-02-15,0.5384615384615387,0.12244897959183665,1.8421052631579187,2.194219747452991,2.0,2.0,0.5734497325212748,0.11666666666666667,5,2023-02-02,AAV,0.5,moderate,False,False,False,2.08,-7.55,5.38,AAV,v16
29,38,9,-13.33,66.77,signal,2023-03-03,0.2857142857142859,0.2222222222222222,-2.5691699604743334,0.8329937252367424,0.0,2.0,-0.21968954780480654,0.31666666666666665,3,2023-02-20,AAV,0.6,weak,False,False,True,7.14,-15.09,-2.91,AAV,v16
79,104,25,28.89,89.09,peak_protect_ema,2023-06-19,0.5714285714285718,0.06666666666666662,11.688311688311721,1.6630561893428086,4.0,3.0,0.13046849402070756,0.225,5,2023-05-11,AAV,0.7,moderate,False,False,False,4.65,-2.17,3.57,AAV,v16
108,117,9,-11.11,95.38,signal,2023-07-06,0.6111111111111109,0.11111111111111115,3.030303030303024,0.7849912793233909,0.0,2.0,-0.02237356018226521,0.55,4,2023-06-23,AAV,0.5,strong,False,False,False,1.61,-8.7,5.35,AAV,v16
125,147,22,8.2,60.74,signal,2023-08-17,0.7272727272727267,0.049180327868852576,6.926406926406926,1.2147921474012098,1.0,2.0,0.34956069837230463,0.425,5,2023-07-18,AAV,0.7,moderate,False,False,False,0.0,-3.17,3.04,AAV,v16
8,21,13,2.05,51.95,signal,2023-02-08,0.7840909090909096,0.026836158192090325,12.83023980490448,1.3080146687405556,2.0,2.0,-0.0831552747332902,0.2833333333333333,4,2023-01-13,ACB,0.7,moderate,False,False,False,4.35,-1.39,3.14,ACB,v16
98,119,21,3.22,5.1,trailing_stop,2023-06-29,0.8421052631578957,0.008059100067159115,0.4166666666667993,2.1299331510791255,3.0,2.0,0.06244790166837093,0.016666666666666666,3,2023-05-31,ACB,1.0,strong,False,False,False,1.02,0.0,1.54,ACB,v16
136,146,10,4.92,9.39,trailing_stop,2023-08-08,0.8000000000000015,0.008945686900958389,24.180900204103644,1.1901610733879586,2.0,2.0,0.0030837493289581526,0.03333333333333333,3,2023-07-25,ACB,1.0,strong,False,True,False,1.36,0.0,1.36,ACB,v16
147,156,9,-4.91,42.31,signal,2023-08-22,0.5384615384615387,0.05159705159705159,-18.52242126214732,1.6327354041991173,1.0,2.0,-0.04443359968871214,0.9833333333333333,4,2023-08-09,ACB,0.7,strong,True,False,False,0.43,-4.91,2.65,ACB,v16
166,176,10,-2.18,42.31,signal,2023-09-21,0.6500000000000008,0.03049159925326686,22.727272727272677,0.8427707723959209,2.0,3.0,-0.019984355189767405,0.6166666666666667,4,2023-09-07,ACB,0.7,strong,False,False,False,3.81,-1.29,1.75,ACB,v16
215,224,9,-5.82,100.33,signal,2023-11-28,0.9050279329608948,0.010416666666666553,13.534639416494471,1.7847541184018174,2.0,2.0,-0.023420681280464935,0.85,3,2023-11-15,ACB,0.5,strong,False,False,False,2.0,0.0,5.44,ACB,v16
237,247,10,5.01,,end,2023-12-29,0.840909090909092,0.008766437069505247,27.348993288590627,0.8710583101057678,2.0,2.0,-0.005864542886751131,0.03333333333333333,2,2023-12-15,ACB,0.5,strong,False,False,False,1.59,0.0,2.1,ACB,v16
2,16,14,5.01,55.54,trailing_stop,2023-02-01,0.6647887323943659,0.04025710419485796,-13.937150998084107,1.058201602957967,1.0,2.0,-0.056060190604534106,0.18333333333333332,3,2023-01-05,BID,0.7,weak,False,False,False,0.0,0.0,0.0,BID,v16
17,31,14,4.28,9.36,trailing_stop,2023-02-22,0.5689655172413797,0.07987220447284334,-19.84912612657469,1.0461152702921253,0.0,0.0,-0.012929682759908866,0.6833333333333333,2,2023-02-02,BID,1.0,moderate,True,False,False,-6.09,-6.09,0.62,BID,v16
32,43,11,3.51,5.36,trailing_stop,2023-03-10,0.6587926509186343,0.03934624697336575,6.043791562426492,0.8397405075313724,1.0,2.0,-0.027825117307600875,0.2,4,2023-02-23,BID,1.0,strong,True,False,False,1.23,-3.48,2.34,BID,v16
44,53,9,-1.49,44.14,signal,2023-03-24,0.6381766381766375,0.037865235539654235,-11.012658227848107,1.1594758524728024,0.0,2.0,-0.0458353195125044,0.4666666666666667,4,2023-03-13,BID,0.7,strong,True,False,False,0.96,-3.65,1.1,BID,v16
137,150,13,-0.96,104.26,signal,2023-08-11,0.8846153846153848,0.010526315789473667,13.614750473975278,0.8969155984569344,2.0,2.0,-0.002882821421773582,0.9333333333333333,2,2023-07-25,BID,0.5,strong,False,False,False,0.97,0.0,3.15,BID,v16
218,248,30,14.01,,end,2023-12-29,0.7212276214833754,0.035036965605914606,0.873545141566737,1.3298982956879077,2.0,3.0,-0.0321065003516933,0.6333333333333333,5,2023-11-17,BID,0.7,moderate,False,False,False,1.63,-2.84,2.53,BID,v16
13,22,9,-6.43,45.13,signal,2023-02-09,0.6328571428571428,0.04917719096823575,6.197295138374109,1.0596394966075777,1.0,2.0,-0.02245420816756089,0.016666666666666666,4,2023-01-27,DGC,0.7,moderate,False,False,False,3.69,-3.13,1.21,DGC,v16
43,52,9,-3.8,0.0,signal,2023-03-23,0.5880398671096353,0.05323030693281813,-2.2164383561643675,1.0431448809458526,2.0,2.0,0.07871685551519954,0.21666666666666667,3,2023-03-10,DGC,1.0,weak,False,True,False,4.56,-3.84,1.4,DGC,v16
67,76,9,-5.86,99.6,signal,2023-04-26,1.0,0.0,23.18700317591569,1.3025704816299912,3.0,3.0,0.12178697768990218,0.4,3,2023-04-13,DGC,0.5,moderate,False,True,False,4.8,0.0,6.77,DGC,v16
97,154,57,31.05,139.24,peak_protect_dist,2023-08-18,0.9744318181818192,0.0018529956763433458,15.542770135857559,1.3829959813100137,3.0,2.0,0.03440599102808212,0.23333333333333334,3,2023-05-30,DGC,0.5,moderate,False,True,False,4.65,0.0,4.91,DGC,v16
168,194,26,-0.77,109.6,signal,2023-10-17,0.8851517637407706,0.03411721700986976,9.184623235282999,0.889035292932615,1.0,3.0,-0.12060482415849218,1.0,3,2023-09-11,DGC,0.5,strong,False,False,False,3.89,-1.62,13.25,DGC,v16
217,238,21,0.53,105.22,signal,2023-12-18,0.8527262507026417,0.031101614434947824,16.041145326008056,0.8424291248316444,0.0,2.0,-0.021887395135779322,0.6166666666666667,3,2023-11-17,DGC,0.5,moderate,False,False,False,0.32,-2.6,5.18,DGC,v16
246,247,1,0.43,,end,2023-12-29,0.7009493670886079,0.02155811566100149,1.4627015486585009,0.9315541727629036,2.0,3.0,-0.020809371877703764,0.1,4,2023-12-28,DGC,0.7,strong,False,False,False,3.29,-0.92,1.18,DGC,v16
57,69,12,-1.97,99.79,signal,2023-04-19,1.0,0.0,10.31247466969279,1.130520809242665,4.0,4.0,-0.027892665468641234,0.11666666666666667,3,2023-04-03,FPT,0.5,moderate,False,True,False,2.28,0.0,2.28,FPT,v16
91,174,83,33.56,219.8,signal,2023-09-27,0.9038961038961046,0.0071608283336558436,-3.261211821330477,1.1061358600739188,1.0,2.0,-0.025677383536717346,1.0,2,2023-05-29,FPT,0.35,strong,False,False,False,0.72,-0.12,3.65,FPT,v16
211,240,29,5.6,,end,2023-12-29,0.7499999999999987,0.030780780780780954,13.170336890262831,0.9325578280181327,0.0,2.0,-0.06419608097772525,0.48333333333333334,4,2023-11-17,FPT,0.7,moderate,False,False,False,-0.54,-2.15,1.63,FPT,v16
3,22,19,6.19,56.64,signal,2023-02-09,0.5555555555555551,0.09523809523809539,1.271386357428419,0.7401815033921868,2.0,3.0,-0.06041072768163848,0.11666666666666667,4,2023-01-06,HPG,0.7,weak,False,False,False,0.0,0.0,0.0,HPG,v16
30,39,9,-5.56,42.5,signal,2023-03-06,0.6428571428571426,0.04889975550122254,12.409262112651973,0.7610680338027084,2.0,3.0,-0.02990362946990098,0.016666666666666666,4,2023-02-21,HPG,0.7,strong,False,False,False,4.8,-2.27,2.36,HPG,v16
44,53,9,-3.32,1.0,signal,2023-03-24,0.5185185185185186,0.05694618272841052,-3.4260582466860328,1.091600486970598,1.0,2.0,0.022345224303649103,0.016666666666666666,3,2023-03-13,HPG,1.0,strong,False,False,False,3.43,-3.68,0.7,HPG,v16
62,71,9,-1.87,41.75,signal,2023-04-20,0.6580645161290317,0.03300124533001253,29.293413173652674,1.0513524893541804,1.0,2.0,0.09603800670617824,0.13333333333333333,4,2023-04-07,HPG,0.7,moderate,False,False,False,1.9,-1.41,2.05,HPG,v16
76,92,16,-1.82,188.99,signal,2023-05-24,0.816,0.013990267639902701,7.307692307692363,0.993176278630959,3.0,3.0,-0.0068973583832736,0.25,2,2023-04-27,HPG,0.35,strong,False,False,False,4.31,-1.38,3.52,HPG,v16
108,138,30,16.24,118.49,signal,2023-08-02,0.9508928571428574,0.006138392857142825,3.088720843540358,0.9429340914475435,1.0,2.0,0.20163884352891442,1.0,2,2023-06-20,HPG,0.5,strong,False,False,False,3.76,0.0,7.16,HPG,v16
213,233,20,1.1,48.39,signal,2023-12-15,0.7512690355329946,0.04880478087649405,8.753679627131092,1.3215376058888237,1.0,2.0,-0.040296582391908836,1.0,4,2023-11-17,HPG,0.7,strong,False,False,False,0.0,-2.57,4.96,HPG,v16
240,243,3,0.52,,end,2023-12-29,0.75,0.016144349477682805,0.500061736016761,0.7769622121707694,3.0,3.0,-0.054280577644127324,0.03333333333333333,2,2023-12-26,HPG,0.5,strong,False,False,False,2.18,-0.52,1.98,HPG,v16
4,16,12,1.92,49.97,signal,2023-02-03,0.6029411764705886,0.054600606673407395,4.875870184741487,0.848976439814203,2.0,3.0,-0.021930926174691633,0.05,4,2023-01-09,MBB,0.7,moderate,False,False,False,0.0,0.0,0.69,MBB,v16
103,151,48,9.26,112.08,signal,2023-08-17,0.9051724137931024,0.00998185117967343,5.144423360742124,1.3467022638930137,3.0,1.0,-0.0431898089931246,1.0,2,2023-06-12,MBB,0.5,strong,False,False,False,2.7,-0.54,6.12,MBB,v16
209,218,9,-0.61,45.96,signal,2023-11-23,0.6868686868686864,0.02695652173913048,14.048114048114023,1.2623795421264763,1.0,2.0,-0.02920927406712682,0.4166666666666667,5,2023-11-10,MBB,0.7,moderate,False,False,False,3.51,-1.88,1.55,MBB,v16
244,244,0,0.0,,end,2023-12-29,0.8059701492537328,0.010915197313182115,9.736308316430083,1.0995105253013828,2.0,2.0,-0.012395424739991785,0.2,2,2023-12-29,MBB,0.5,strong,False,False,False,1.88,0.0,2.35,MBB,v16
62,71,9,-2.44,43.93,signal,2023-04-19,0.6816976127320963,0.027567195037904793,16.546926263860016,1.3629899067964266,4.0,3.0,-0.02489462856311652,0.21666666666666667,5,2023-04-06,REE,0.7,moderate,False,False,False,2.96,-1.16,1.87,REE,v16
97,136,39,5.88,112.06,signal,2023-07-24,0.7170731707317077,0.0262384076000904,-9.321534206123587,1.0937972329796002,0.0,1.0,-0.03566947609275187,0.95,2,2023-05-30,REE,0.48999999999999994,strong,False,False,False,-2.23,-2.23,3.36,REE,v16
139,148,9,-4.31,44.26,signal,2023-08-09,0.7854785478547855,0.013410356921807275,16.164322485561307,1.120273901627034,3.0,4.0,-0.013307106317336784,0.11666666666666667,3,2023-07-27,REE,0.7,strong,False,False,False,3.86,-1.18,2.36,REE,v16
218,238,20,-2.24,45.17,signal,2023-12-15,0.7229080932784632,0.048210023866348525,18.48490722303481,0.7575934644437361,0.0,1.0,-0.08070569599067288,0.7666666666666667,3,2023-11-17,REE,0.7,weak,False,False,False,1.04,-2.67,2.92,REE,v16
8,19,11,4.14,55.27,signal,2023-02-06,0.4537037037037039,0.1381733021077283,18.717585046254143,0.7207367936765665,1.0,2.0,-0.049660062006685796,0.03333333333333333,4,2023-01-13,SSI,0.7,moderate,False,False,False,1.59,-0.54,0.57,SSI,v16
31,40,9,0.47,44.94,signal,2023-03-07,0.31174089068825955,0.1319875776397515,11.501772051273576,1.0591768661946355,2.0,3.0,-0.019080548548775576,0.25,4,2023-02-22,SSI,0.7,weak,False,False,False,1.1,-10.62,-2.9,SSI,v16
55,68,13,1.95,108.72,signal,2023-04-14,0.8156682027649776,0.028818443804034477,0.19471921489214594,1.11318683939805,2.0,3.0,-0.0275869315774194,0.26666666666666666,4,2023-03-28,SSI,0.5,strong,False,False,False,4.05,-0.93,5.33,SSI,v16
83,90,7,1.8,3.33,trailing_stop,2023-05-19,0.7185628742514966,0.03131245836109265,21.24860079373154,0.9628494772803277,2.0,4.0,0.002294302324683216,0.058333333333333334,4,2023-05-10,SSI,1.0,strong,False,False,False,4.38,-0.46,3.66,SSI,v16
93,130,37,28.18,69.0,peak_protect_dist,2023-07-20,0.6907216494845362,0.03960396039603958,2.4042504395688553,1.107626141772584,0.0,2.0,-0.04832391974434687,0.3,5,2023-05-24,SSI,0.7,strong,False,False,False,1.13,-2.32,2.05,SSI,v16
136,146,10,-5.38,100.06,signal,2023-08-11,0.9635761589403975,0.005332040717401815,-0.9589947089948083,0.7893631544856896,3.0,3.0,-0.025738423749434063,0.65,1,2023-07-28,SSI,0.5,strong,False,False,False,3.46,0.0,6.28,SSI,v16
161,175,14,-8.99,195.21,signal,2023-09-25,0.9122401847575052,0.016428880242109926,10.213338162531684,0.9088873277262471,1.0,2.0,-0.10616406607293961,1.0,2,2023-09-05,SSI,0.35,strong,False,False,False,3.58,-0.43,9.75,SSI,v16
189,191,2,-6.27,0.0,stop_loss,2023-10-17,0.5313725490196078,0.10270734851740441,22.583707224464426,0.7520136468472338,0.0,2.0,-0.06315330508341004,0.6333333333333333,4,2023-10-13,SSI,1.0,strong,False,False,False,1.84,-7.95,1.72,SSI,v16
217,234,17,-3.37,102.48,signal,2023-12-15,0.9940711462450591,0.0013146362839614872,15.169847593000014,0.8659290107770451,2.0,1.0,0.01691556375372409,0.7666666666666667,1,2023-11-22,SSI,0.5,strong,False,False,False,2.98,0.0,9.24,SSI,v16
9,16,7,0.38,4.67,trailing_stop,2023-02-01,0.5120967741935482,0.09118311981914098,38.89170234642368,0.6233519758365539,1.0,2.0,-0.06777491830588546,0.016666666666666666,4,2023-01-16,TCB,1.0,moderate,False,False,False,1.22,0.0,1.51,TCB,v16
55,79,24,5.46,111.37,signal,2023-05-04,0.8421052631578942,0.01152959262106075,11.323751290399443,1.2799390103098085,4.0,3.0,-0.03702271345545066,0.08333333333333333,3,2023-03-28,TCB,0.5,moderate,False,True,False,4.5,-0.91,2.57,TCB,v16
91,120,29,6.04,109.3,signal,2023-06-30,0.9509803921568621,0.003469812630118023,-3.055095450818939,1.3416144939289323,3.0,1.0,-0.014673864941328423,0.1,1,2023-05-22,TCB,0.5,strong,False,False,False,2.05,0.0,3.71,TCB,v16
137,154,17,3.54,5.37,trailing_stop,2023-08-17,0.8861788617886175,0.008843967150979189,34.6490039300719,1.3584319509113636,3.0,3.0,-0.019359624842193626,0.35,3,2023-07-25,TCB,1.0,strong,False,True,False,3.74,0.0,4.15,TCB,v16
165,174,9,-2.54,102.32,signal,2023-09-18,0.8957055214723937,0.010284331518451189,13.13835710876598,0.7893476672935085,2.0,4.0,-0.024690371593735876,0.5666666666666667,2,2023-09-05,TCB,0.5,strong,False,False,False,3.96,-0.9,3.26,TCB,v16
208,221,13,-0.14,69.38,signal,2023-11-22,0.670411985018727,0.06010928961748627,19.411375661375658,1.6219629737110683,2.0,3.0,-0.008879332459108063,0.9833333333333333,5,2023-11-03,TCB,0.6,weak,False,False,True,4.87,-4.94,0.69,TCB,v16
91,100,9,0.77,45.23,signal,2023-06-08,0.3695652173913049,0.055769230769230745,3.9949270767279614,0.8464822373196058,0.0,2.0,0.015215985845510982,0.4666666666666667,4,2023-05-26,VIC,0.7,moderate,False,False,False,-0.95,-4.41,0.11,VIC,v16
232,244,12,1.59,,end,2023-12-29,0.6874999999999998,0.03416856492027335,39.2524781562138,1.0424390078480688,3.0,3.0,-0.0023003150650800636,0.016666666666666666,4,2023-12-13,VIC,0.7,weak,False,False,False,2.57,-2.66,2.76,VIC,v16
8,19,11,1.71,55.18,signal,2023-02-06,0.4859813084112147,0.1344743276283619,23.72448979591838,0.7475296671762365,2.0,3.0,0.008978017631656954,0.016666666666666666,4,2023-01-13,VND,0.7,moderate,False,False,False,4.16,0.0,2.51,VND,v16
49,67,18,5.92,55.61,signal,2023-04-13,0.4611650485436897,0.09390862944162431,15.303093068213201,1.214925777056332,2.0,2.0,-0.028150794510425816,0.016666666666666666,5,2023-03-20,VND,0.7,moderate,False,False,False,-1.01,-5.29,0.33,VND,v16
91,124,33,11.39,121.51,peak_protect_dist,2023-07-06,0.8587570621468926,0.018740629685157422,11.70382363930753,1.6106002914815887,2.0,2.0,0.16673128150024916,0.31666666666666665,3,2023-05-22,VND,0.5,strong,False,False,False,4.55,0.0,6.46,VND,v16
137,155,18,5.85,56.67,trailing_stop,2023-08-18,0.6177606177606176,0.06362467866323909,6.735167384819356,0.805679159615611,0.0,2.0,0.025381410768799503,0.35,4,2023-07-25,VND,0.7,strong,False,False,False,2.71,-3.59,2.1,VND,v16
156,176,20,10.27,79.23,peak_protect_dist,2023-09-22,0.5135135135135133,0.08551068883610459,-16.597658145614496,1.073335336928749,1.0,1.0,0.021270335857379773,0.21666666666666667,2,2023-08-21,VND,0.63,strong,True,False,False,-4.43,-4.91,0.77,VND,v16
214,235,21,6.34,108.7,signal,2023-12-15,0.8398058252427184,0.03909952606635072,12.555274060265148,1.0914541069449801,1.0,3.0,-0.06022518519398358,0.45,3,2023-11-15,VND,0.5,weak,False,False,False,4.84,0.0,7.76,VND,v16
3,15,12,-3.38,187.91,signal,2023-01-31,0.7256097560975597,0.02016731401254868,19.19471347861173,0.7086578588047509,3.0,4.0,0.05556073957233382,0.05,4,2023-01-06,VNM,0.35,weak,False,False,False,0.0,0.0,0.0,VNM,v16
115,174,59,15.89,114.54,signal,2023-09-22,0.9014925373134332,0.005692599620493329,20.975344452501822,1.3765205419924857,3.0,2.0,-0.05398838117092219,0.26666666666666666,3,2023-06-23,VNM,0.5,weak,False,True,False,4.54,0.0,3.86,VNM,v16
6,15,9,-2.33,185.99,signal,2024-01-23,0.6666666666666656,0.023255813953488497,4.545454545454547,1.488688363947961,3.0,1.0,-0.012127214967114754,0.03333333333333333,4,2024-01-10,AAS,0.35,weak,False,False,False,0.0,-1.15,-0.33,AAS,v16
39,50,11,-2.2,103.51,signal,2024-03-20,0.8333333333333326,0.021978021978022098,8.571428571428669,1.7665128494641582,2.0,2.0,0.0156915153985608,1.0,4,2024-03-05,AAS,0.5,strong,False,False,False,4.6,-1.09,6.87,AAS,v16
85,94,9,1.18,44.1,signal,2024-06-03,0.5454545454545453,0.058823529411764705,19.871794871794798,0.798732846225632,1.0,1.0,-0.01162812980896091,0.3,3,2024-05-15,AAS,0.7,weak,False,False,False,1.19,-5.56,1.98,AAS,v16
148,161,13,-2.7,68.13,signal,2024-09-06,0.5000000000000006,0.10810810810810796,17.676767676767703,0.6164065439137382,0.0,1.0,-0.022780910825786815,0.85,3,2024-08-16,AAS,0.6,weak,False,False,True,5.71,-5.13,2.42,AAS,v16
