entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_efficiency,left_on_table_pct,future_upside_pct,exit_reason,position_size,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_sma50_dist,entry_atr_pct,entry_date,entry_symbol,model,window
117,119,2,-1.06,0.0,0.0,1.06,12.25,signal,1.0,119,0.3692307692307685,0.07427536231884062,8.648083129410878,1.1424206740788363,2.0,3.0,-0.00858534180267058,0.23333333333333334,5,0.04383344049014784,0.03183229813664597,117,AAA,random_forest,train_2020-2023_test_2024
126,132,6,3.18,5.12,62.2,1.94,2.94,trailing_stop,1.0,132,0.7583333333333339,0.025595763459841055,16.98676909944514,1.097931359251335,2.0,3.0,0.003994253626265619,0.06666666666666667,3,0.044220383034414196,0.03410667002900011,126,AAA,random_forest,train_2020-2023_test_2024
134,135,1,-0.25,0.0,0.0,0.25,2.49,signal,1.0,135,0.48809523809523836,0.07651245551601418,-12.2223726977248,1.1204865464993619,0.0,2.0,0.030792622692993217,0.3,4,0.013361221803494402,0.03641331977630908,134,AAA,random_forest,train_2020-2023_test_2024
142,143,1,-0.25,0.0,0.0,0.25,0.84,signal,1.0,143,0.3453237410071936,0.08132260947274354,-9.86419753086421,1.006748633424,2.0,3.0,0.017310823088435227,0.11666666666666667,3,0.003605445837593381,0.04244861483467381,142,AAA,random_forest,train_2020-2023_test_2024
237,238,1,-0.25,0.0,0.0,0.25,11.33,signal,1.0,238,0.6666666666666652,0.0322580645161292,-14.725274725274758,0.877696102802235,0.0,2.0,-0.013167808101670389,0.4166666666666667,3,-0.008199829367712625,0.01783580815838879,237,AAA,random_forest,train_2020-2023_test_2024
244,249,5,-1.78,1.88,-94.3,3.66,10.0,signal,1.0,249,0.7307692307692304,0.016470588235294185,3.8218390804597817,1.0927316942504008,4.0,3.0,-0.008394866757504189,0.11666666666666667,3,0.02026118686383704,0.017478991596638627,244,AAA,random_forest,train_2020-2023_test_2024
410,412,2,2.52,2.78,90.7,0.26,2.35,signal,1.0,412,0.3333333333333336,0.11111111111111108,3.846153846153854,1.4222903444007886,1.0,1.0,0.11908486969950957,0.43333333333333335,4,-0.011532125205930758,0.059523809523809534,410,AAH,random_forest,train_2020-2023_test_2024
415,422,7,-2.57,1.16,-221.0,3.73,2.41,signal,1.0,422,0.44444444444444464,0.05813953488372093,12.156862745098053,1.112209700441112,2.0,1.0,-0.0009937867210079304,0.016666666666666666,4,1.1916411824668702,0.06063122923588039,415,AAS,random_forest,train_2020-2023_test_2024
445,462,17,4.44,10.59,42.0,6.14,9.09,signal,1.0,462,0.6666666666666676,0.0235294117647058,19.642857142857046,1.6648726739584851,2.0,2.0,-0.008665881320521186,0.35,5,0.25000000000000006,0.023529411764705948,445,AAS,random_forest,train_2020-2023_test_2024
465,473,8,42.75,47.27,90.4,4.52,-1.1,signal,0.7,473,0.6923076923076917,0.04347826086956526,-11.538461538461533,0.8360423094568231,1.0,3.0,0.014343872142296366,0.75,3,0.0635838150289016,0.04037267080745343,465,AAS,random_forest,train_2020-2023_test_2024
515,517,2,-3.65,0.0,0.0,3.65,0.0,signal,1.0,517,0.6250000000000009,0.03409090909090897,13.368983957219285,1.4999677541244367,4.0,3.0,-0.002229008522506723,0.16666666666666666,5,0.01993509503940665,0.025974025974025906,515,AAS,random_forest,train_2020-2023_test_2024
591,595,4,-4.14,0.0,0.0,4.14,0.0,signal,1.0,595,0.8750000000000004,0.012987012987012941,27.17948717948716,1.2335410517109435,4.0,3.0,-0.03151474919567391,0.35,3,0.054505614900027345,0.02597402597402598,591,AAS,random_forest,train_2020-2023_test_2024
630,636,6,58.95,61.46,95.9,2.51,6.37,signal,0.7,636,1.0,0.0,38.545454545454554,1.964542092669132,3.0,2.0,-0.15522840830428003,1.0,3,0.12294845954506206,0.03846153846153848,630,AAS,random_forest,train_2020-2023_test_2024
637,650,13,5.64,7.42,75.9,1.79,1.48,trailing_stop,1.0,650,0.7592592592592595,0.025742574257425724,24.57264957264954,1.4144392200253828,3.0,4.0,0.3432339181696676,0.4166666666666667,4,-0.27075812274368233,0.13253182461103258,637,AAT,random_forest,train_2020-2023_test_2024
665,670,5,-2.81,0.0,0.0,2.81,0.37,signal,1.0,670,0.5373134328358214,0.056880733944954055,16.304347826086925,1.539960270824211,2.0,3.0,-0.7132003973984344,0.6666666666666666,5,-0.0802308704897559,0.028571428571428567,665,AAT,random_forest,train_2020-2023_test_2024
671,676,5,-1.18,0.56,-211.0,1.74,0.94,signal,1.0,676,0.4827586206896555,0.055865921787709466,12.340585146286578,0.6391023646918625,1.0,3.0,-1.686035815632967,0.45,4,-0.07671675664523231,0.025405693003458393,671,AAT,random_forest,train_2020-2023_test_2024
795,798,3,40.17,40.67,98.8,0.5,-1.03,signal,0.7,798,0.7341772151898734,0.05263157894736841,-12.159624413145579,1.6681642905154421,1.0,2.0,0.37963630251547464,0.9166666666666666,4,0.037441497659906425,0.0341926244181883,795,AAT,random_forest,train_2020-2023_test_2024
862,866,4,-3.08,0.0,0.0,3.08,3.25,signal,1.0,866,0.6909090909090909,0.04829545454545452,32.14285714285721,0.943758573388203,0.0,2.0,-0.008529461937308996,0.4166666666666667,4,0.03535502088358128,0.026379870129870135,862,AAT,random_forest,train_2020-2023_test_2024
873,878,5,-2.68,0.29,0.0,2.97,0.0,signal,1.0,878,0.5961538461538463,0.060344827586206885,3.833333333333343,1.3673886391499797,3.0,3.0,0.016057696639820672,0.4166666666666667,5,0.026851578636765933,0.030582922824302132,873,AAT,random_forest,train_2020-2023_test_2024
952,958,6,41.37,61.97,66.8,20.6,46.15,signal,0.7,958,0.7000000000000001,0.2105263157894737,7.948717948717956,1.7414054297879242,3.0,3.0,0.05532239912533232,1.0,5,0.503957783641161,0.08020050125313284,952,AAV,random_forest,train_2020-2023_test_2024
963,972,9,46.53,67.08,69.4,20.54,1.61,signal,0.7,972,0.7179487179487178,0.1803278688524591,-5.925925925925931,0.9320011364315964,1.0,3.0,-0.6632546025126206,0.7833333333333333,3,0.4434453383814481,0.11358313817330211,963,AAV,random_forest,train_2020-2023_test_2024
1000,1003,3,-5.24,1.67,-314.3,6.9,10.34,signal,1.0,1003,0.5,0.09999999999999994,15.037593984962406,1.1960413548110842,1.0,2.0,-0.07871627849845196,0.1,5,0.009761023224503505,0.05238095238095237,1000,AAV,random_forest,train_2020-2023_test_2024
1006,1013,7,6.51,8.47,76.9,1.96,11.67,trailing_stop,1.0,1013,0.4166666666666669,0.11864406779661005,-7.1578947368420955,1.022848792846837,1.0,2.0,-0.020928926605866517,0.21666666666666667,3,-0.004723346828609916,0.059322033898305065,1006,AAV,random_forest,train_2020-2023_test_2024
1027,1037,10,4.74,11.67,40.6,6.93,9.52,signal,1.0,1037,0.40000000000000036,0.09999999999999994,3.3333333333333215,0.857135289881961,1.0,2.0,0.13139880520192748,0.14166666666666666,4,0.025290498974709603,0.042857142857142864,1027,AAV,random_forest,train_2020-2023_test_2024
1042,1049,7,38.35,41.51,92.4,3.16,-1.49,signal,0.7,1049,0.8571428571428577,0.028985507246376708,1.6666666666666856,0.8170289964623711,1.0,2.0,0.08986490521475857,0.8333333333333334,3,0.13598946328613773,0.056935817805383024,1042,AAV,random_forest,train_2020-2023_test_2024
1050,1051,1,-0.25,0.0,0.0,0.25,0.0,signal,1.0,1051,0.6153846153846153,0.07575757575757576,0.9287925696594357,0.5408210297812867,1.0,0.0,0.0262175780077213,0.05,3,0.06075216972034718,0.04329004329004332,1050,AAV,random_forest,train_2020-2023_test_2024
1079,1087,8,41.13,47.77,86.1,6.64,20.79,signal,0.7,1087,0.8333333333333333,0.03225806451612906,18.78787878787879,0.8906146728354263,0.0,2.0,0.34598343853701874,0.8,3,0.0051880674448766435,0.04608294930875575,1079,AAV,random_forest,train_2020-2023_test_2024
1092,1100,8,2.38,6.58,36.1,4.2,1.32,trailing_stop,1.0,1100,1.0,0.0,6.349206349206334,1.1193887022153788,3.0,4.0,0.16902066080848283,0.35,3,0.10929853181076671,0.044117647058823546,1092,AAV,random_forest,train_2020-2023_test_2024
1104,1108,4,41.43,44.24,93.7,2.8,-0.0,signal,0.7,1108,0.7272727272727273,0.07894736842105259,-14.000000000000014,0.6205574485818646,0.0,2.0,-0.09881689321380531,0.85,3,0.1979823455233292,0.04887218045112783,1104,AAV,random_forest,train_2020-2023_test_2024
22,39,17,2.56,5.88,43.5,3.32,2.52,signal,1.0,39,0.4531250000000003,0.04289215686274506,20.391949152542416,1.3858388462618503,1.0,2.0,-0.008056414141012254,0.4,5,0.0029927319367250133,0.0187324929971989,22,AAA,random_forest,train_2021-2024_test_2025
44,45,1,-0.25,0.0,0.0,0.25,0.48,signal,1.0,45,0.3389830508474565,0.04631828978622335,-11.466165413533865,1.0274866086351542,1.0,2.0,0.015723194292562637,0.016666666666666666,3,0.01600836618132095,0.017305734645402096,44,AAA,random_forest,train_2021-2024_test_2025
75,84,9,-1.35,1.51,-89.1,2.86,1.53,signal,1.0,84,0.802469135802469,0.021978021978021997,8.333333333333371,1.220813713783909,2.0,3.0,-0.023449654131308208,0.5333333333333333,4,-0.08020417445797749,0.033555729984301425,75,AAA,random_forest,train_2021-2024_test_2025
90,92,2,-0.8,0.0,0.0,0.8,8.67,signal,1.0,92,0.5147058823529415,0.045833333333333344,-19.792707292707263,0.8222935081668314,2.0,3.0,0.013839962608101808,0.16666666666666666,3,-0.04519414385741574,0.019444444444444455,90,AAA,random_forest,train_2021-2024_test_2025
98,100,2,-1.63,0.0,0.0,1.63,13.97,signal,1.0,100,0.47169811320754695,0.03862068965517245,18.049553442811828,0.827476694554086,2.0,4.0,-0.012052494482257316,0.016666666666666666,4,-0.013551757918798141,0.014778325123152717,98,AAA,random_forest,train_2021-2024_test_2025
101,133,32,16.65,22.22,74.9,5.57,0.59,signal,1.0,133,0.3773584905660379,0.045833333333333344,20.919540229885044,1.1620219158278653,2.0,3.0,-0.0037257879610079233,0.016666666666666666,5,-0.012616566099835507,0.014087301587301586,101,AAA,random_forest,train_2021-2024_test_2025
144,146,2,-1.93,0.0,0.0,1.93,7.37,signal,1.0,146,0.44247787610619554,0.0759036144578312,-1.7913928344286347,0.5641016722873322,1.0,4.0,0.017552133326557803,0.65,3,0.04221602752454867,0.025817555938037848,144,AAA,random_forest,train_2021-2024_test_2025
152,155,3,-0.74,0.61,-120.9,1.34,5.66,signal,1.0,155,0.5000000000000006,0.05109489051094889,25.3128450496871,0.7788440119482151,2.0,3.0,-0.011173476430104313,0.25,4,0.013438540253976079,0.021463329857490422,152,AAA,random_forest,train_2021-2024_test_2025
160,163,3,-4.78,0.0,0.0,4.78,-0.84,signal,1.0,163,0.8734177215189877,0.011641443538998795,21.26924595341491,1.231224006307254,4.0,2.0,-0.039678845739244364,0.2,3,0.04516474424490193,0.02161982371528356,160,AAA,random_forest,train_2021-2024_test_2025
197,201,4,4.87,6.11,79.7,1.24,5.99,trailing_stop,1.0,201,0.7613636363636356,0.025672371638141914,-3.902953586497887,1.1070214526309918,1.0,3.0,-0.0029326348402302065,0.43333333333333335,3,0.01652789859574986,0.024275235766678338,197,AAA,random_forest,train_2021-2024_test_2025
202,214,12,3.71,6.5,57.1,2.79,-3.44,trailing_stop,1.0,214,0.5544554455445551,0.05415162454873637,2.021233156390359,1.8252395078156218,1.0,2.0,-0.03943285188695873,0.5,5,0.029102167182662692,0.025958397799553053,202,AAA,random_forest,train_2021-2024_test_2025
243,245,2,-2.95,0.0,0.0,2.95,67.57,signal,1.0,245,0.6000000000000005,0.05405405405405398,3.8461538461538467,1.0724735387312074,1.0,1.0,0.06872574185719071,0.35,3,-0.45863693559242674,0.04826254826254829,243,AAH,random_forest,train_2021-2024_test_2025
246,255,9,62.75,63.16,99.4,0.41,9.62,trailing_stop,1.0,255,0.7999999999999998,0.026315789473684237,12.499999999999979,1.2896317820403815,2.0,1.0,0.12325264724381141,0.4666666666666667,3,-0.4223519396813815,0.05075187969924814,246,AAH,random_forest,train_2021-2024_test_2025
256,259,3,37.36,44.71,83.6,7.35,8.33,trailing_stop,0.7,259,0.7333333333333332,0.142857142857143,-8.734602463605825,1.96960053752577,2.0,2.0,2.059514098497184,1.0,4,-0.05238933261134434,0.09056122448979592,256,AAH,random_forest,train_2021-2024_test_2025
312,316,4,-4.78,2.27,-210.5,7.06,-0.0,signal,1.0,316,0.8333333333333339,0.04545454545454529,12.500000000000028,1.1662055065928811,1.0,2.0,0.05787604437394024,0.2833333333333333,4,0.02707749766573309,0.06980519480519479,312,AAH,random_forest,train_2021-2024_test_2025
322,323,1,-0.25,0.0,0.0,0.25,0.0,signal,1.0,323,0.4285714285714291,0.09523809523809511,3.33333333333335,0.6651078320090806,2.0,1.0,-0.06402579028996044,0.025,3,0.007677543186180429,0.059523809523809534,322,AAH,random_forest,train_2021-2024_test_2025
349,359,10,-0.25,4.76,-5.2,5.01,2.44,signal,1.0,359,0.6666666666666666,0.04761904761904766,43.33333333333334,1.9027226888209512,2.0,2.0,0.3550539980380121,0.5333333333333333,5,0.023391812865497096,0.040816326530612256,349,AAH,random_forest,train_2021-2024_test_2025
367,370,3,38.23,42.92,89.1,4.69,0.0,signal,0.7,370,0.4545454545454547,0.13333333333333325,30.30303030303029,1.6044522404530663,2.0,2.0,0.237606682292142,0.9166666666666666,5,0.09117361784675082,0.05238095238095239,367,AAH,random_forest,train_2021-2024_test_2025
483,494,11,5.62,7.06,79.6,1.44,5.75,trailing_stop,1.0,494,0.4615384615384616,0.0823529411764705,20.954907161803703,1.0573661734699566,2.0,3.0,-0.0383162839466777,0.45,4,0.5653775322283611,0.03865546218487401,483,AAS,random_forest,train_2021-2024_test_2025
496,504,8,-0.25,4.55,-5.5,4.8,0.0,signal,1.0,504,0.6428571428571429,0.056818181818181816,-21.28146453089238,1.236673773987207,1.0,1.0,-0.039275848893570206,0.5333333333333333,3,0.30486358244365375,0.03814935064935064,496,AAS,random_forest,train_2021-2024_test_2025
505,507,2,-2.42,0.0,0.0,2.42,0.0,signal,1.0,507,0.7777777777777767,0.021739130434782726,-7.368421052631589,1.3012702414428392,3.0,2.0,-0.01779013504032073,0.16666666666666666,3,0.1926367643246046,0.0357142857142857,505,AAS,random_forest,train_2021-2024_test_2025
550,554,4,-4.49,0.0,0.0,4.49,9.3,stop_loss,1.0,554,0.8999999999999995,0.02298850574712656,22.807017543859644,2.1227159892917986,3.0,3.0,-0.11724503920000795,0.7,4,0.08128262490678598,0.04269293924466337,550,AAS,random_forest,train_2021-2024_test_2025
556,561,5,43.8,47.41,92.4,3.61,1.08,signal,0.7,561,0.7272727272727274,0.06741573033707861,-16.53225806451607,0.5588724394147946,0.0,2.0,-0.04491879930672478,0.75,3,0.10751617720258845,0.04895666131621187,556,AAS,random_forest,train_2021-2024_test_2025
564,565,1,-0.25,0.0,0.0,0.25,3.45,signal,1.0,565,0.647058823529412,0.06741573033707861,-25.517241379310356,0.724248067264827,0.0,2.0,-0.013808039088375721,0.43333333333333335,3,0.09957993575488028,0.04895666131621185,564,AAS,random_forest,train_2021-2024_test_2025
579,582,3,-0.25,2.27,-11.0,2.52,16.98,signal,1.0,582,0.3000000000000007,0.07954545454545446,9.401709401709446,0.5855263157894737,2.0,1.0,0.0026222412236456484,0.1,3,0.05237981344176042,0.026785714285714305,579,AAS,random_forest,train_2021-2024_test_2025
584,585,1,-0.25,0.0,0.0,0.25,30.41,signal,1.0,585,0.5000000000000014,0.03409090909090897,-7.179487179487246,1.3019393029111632,2.0,2.0,0.0010860821083400738,0.03333333333333333,4,0.03286384976525835,0.025974025974025965,584,AAS,random_forest,train_2021-2024_test_2025
588,599,11,14.15,14.43,98.0,0.29,84.16,trailing_stop,1.0,599,0.7777777777777767,0.021739130434782726,5.357142857142868,2.5954546450722127,2.0,2.0,-0.005738072466275196,0.11666666666666667,4,0.0628465804066542,0.027950310559006198,588,AAS,random_forest,train_2021-2024_test_2025
600,624,24,110.75,147.99,74.8,37.23,0.58,signal,0.7,624,0.692307692307692,0.07547169811320761,-1.2500000000000142,1.6503749170176412,2.0,2.0,-0.032943788618466426,0.7833333333333333,4,0.15695263043003696,0.05390835579514828,600,AAS,random_forest,train_2021-2024_test_2025
704,714,10,38.99,41.19,94.7,2.2,0.57,signal,0.7,714,0.7878787878787882,0.06481481481481474,37.42690058479533,2.722859189259718,3.0,3.0,0.06060248162414483,0.75,4,0.1997333925794268,0.037037037037037014,704,AAS,random_forest,train_2021-2024_test_2025
722,724,2,-2.81,0.0,0.0,2.81,-0.0,signal,1.0,724,0.5777777777777776,0.05428571428571427,-4.3749999999999645,1.48168570303269,3.0,1.0,0.028434036370675257,0.2833333333333333,3,-0.5295951830546745,0.17326530612244895,722,AAT,random_forest,train_2021-2024_test_2025
785,797,12,-0.25,1.61,-15.5,1.86,9.03,signal,1.0,797,0.8387096774193554,0.016129032258064457,13.095238095238066,1.5672371638141809,3.0,3.0,0.09568441159465838,0.43333333333333335,3,-0.020103679352636267,0.03732718894009215,785,AAT,random_forest,train_2021-2024_test_2025
807,809,2,-0.57,0.0,0.0,0.57,11.69,signal,1.0,809,0.47368421052631515,0.03246753246753249,1.6666666666667709,0.9845870715435933,3.0,3.0,-0.0006104276422337265,0.11666666666666667,4,0.0007147962830593937,0.020176252319109484,807,AAT,random_forest,train_2021-2024_test_2025
814,837,23,9.98,13.78,72.4,3.8,6.02,signal,1.0,837,0.7222222222222228,0.01602564102564097,26.136363636363512,1.6060735306662117,3.0,2.0,0.07027121856240455,0.016666666666666666,4,0.02194562725188345,0.015109890109890124,814,AAT,random_forest,train_2021-2024_test_2025
838,842,4,-4.24,0.0,0.0,4.24,16.18,signal,1.0,842,0.7058823529411765,0.0285714285714286,-9.509433962264183,0.8966198349740355,2.0,3.0,0.3346579969516843,0.38333333333333336,3,0.07639316029031867,0.021836734693877546,838,AAT,random_forest,train_2021-2024_test_2025
845,846,1,-0.25,0.0,0.0,0.25,17.21,signal,1.0,846,0.5853658536585369,0.04956268221574342,-15.828092243186589,0.9549428379287155,2.0,2.0,-0.011482630678243677,0.25833333333333336,3,0.0416666666666668,0.02769679300291545,845,AAT,random_forest,train_2021-2024_test_2025
850,871,21,9.26,14.16,65.4,4.9,1.85,signal,1.0,871,0.6585365853658535,0.040462427745664775,13.034188034188013,0.6621442753143614,3.0,4.0,0.029019465018756994,0.2833333333333333,4,0.04047633367414441,0.028282411230388133,850,AAT,random_forest,train_2021-2024_test_2025
873,874,1,-0.25,0.0,0.0,0.25,1.85,signal,1.0,874,0.612244897959183,0.05000000000000011,-28.78787878787883,0.4166069360974803,1.0,2.0,0.17187609747744237,0.4,3,0.05526242710358242,0.02913533834586465,873,AAT,random_forest,train_2021-2024_test_2025
880,881,1,-0.25,0.0,0.0,0.25,0.0,signal,1.0,881,0.470588235294117,0.04787234042553196,2.0126509488211326,0.8838574423480083,2.0,3.0,0.0019396077139570336,0.016666666666666666,4,0.030024106947183726,0.028875379939209703,880,AAT,random_forest,train_2021-2024_test_2025
943,944,1,-0.25,0.0,0.0,0.25,1.39,signal,1.0,944,0.3076923076923078,0.12162162162162167,2.7777777777777644,0.7350328403345462,1.0,2.0,0.031030662534925358,0.06666666666666667,4,0.8953947031402083,0.060135135135135145,943,AAV,random_forest,train_2021-2024_test_2025
1012,1032,20,63.27,70.02,90.3,6.76,-3.8,signal,0.7,1032,0.8571428571428572,0.041666666666666644,6.121472979435673,1.3505671702528104,3.0,3.0,0.038147421212626986,1.0,4,0.06920106920106923,0.0744047619047619,1012,AAV,random_forest,train_2021-2024_test_2025
1142,1164,22,49.09,55.5,88.4,6.41,-1.39,signal,0.7,1164,0.8999999999999995,0.01587301587301596,20.83333333333332,1.422911489199006,3.0,3.0,0.10770714936430031,0.7166666666666667,3,0.07288828337874642,0.04761904761904764,1142,AAV,random_forest,train_2021-2024_test_2025
1165,1170,5,-4.46,0.0,0.0,4.46,1.52,signal,1.0,1170,0.7499999999999994,0.04225352112676067,1.069518716577555,0.9467766399782669,0.0,2.0,0.0073305870360548114,0.5166666666666667,4,0.1392811296534017,0.04325955734406438,1165,AAV,random_forest,train_2021-2024_test_2025
32,35,3,44.33,45.31,97.8,0.98,-0.41,signal,0.7,35,0.5477178423236508,0.11330561330561348,20.68695745364913,1.227611489362658,1.0,2.0,0.08867146501231439,0.9333333333333333,5,0.017173982697853033,0.03348678348678349,32,AAA,xgboost,train_2016-2019_test_2020
41,42,1,-0.25,0.0,0.0,0.25,-1.23,signal,1.0,42,0.2565789473684212,0.11795407098121094,-3.909465020576121,0.7564575164635192,1.0,2.0,0.07611399664931158,0.1,3,0.006680177137281397,0.03288100208768267,41,AAA,xgboost,train_2016-2019_test_2020
70,73,3,39.36,45.97,85.6,6.61,7.12,signal,0.7,73,0.8798283261802571,0.030467899891186197,19.209608158883483,1.3065232042492996,2.0,3.0,-0.02944668306048588,0.7333333333333333,4,0.0371992235113538,0.045002331727032496,70,AAA,xgboost,train_2016-2019_test_2020
75,80,5,33.65,42.12,79.9,8.47,7.45,signal,0.7,80,0.9721254355400697,0.00805639476334341,2.710681696188942,1.5003585965689823,3.0,2.0,-0.01432505733548356,0.8833333333333333,3,0.12147632815323452,0.04351891814127465,75,AAA,xgboost,train_2016-2019_test_2020
83,88,5,3.06,5.35,57.2,2.29,12.68,trailing_stop,1.0,88,0.5853658536585366,0.09090909090909087,-14.40656076456154,0.8364309781375336,1.0,4.0,-0.052939234184222035,0.5166666666666667,3,0.06192077048882422,0.041558441558441586,83,AAA,xgboost,train_2016-2019_test_2020
92,94,2,-1.89,0.0,0.0,1.89,10.82,signal,1.0,94,0.6953642384105966,0.04722792607802865,-3.191366072722005,0.8696128313642763,2.0,3.0,-0.0426415962158696,0.016666666666666666,3,0.10581289736603093,0.02940745086535642,92,AAA,xgboost,train_2016-2019_test_2020
95,97,2,-4.11,0.0,0.0,4.11,10.37,signal,1.0,97,0.9083333333333338,0.010901883052527199,26.931535269709514,1.1829233712624792,2.0,2.0,0.0026649418656663655,0.08333333333333333,3,0.1342686271864742,0.028316579357213663,95,AAA,xgboost,train_2016-2019_test_2020
100,101,1,-0.25,0.41,0.0,0.66,9.92,signal,1.0,101,0.525773195876289,0.04722792607802865,-20.49999999999997,0.9004252874494729,1.0,2.0,0.02946162245474633,0.016666666666666666,3,0.07781515580736552,0.026694045174537995,100,AAA,xgboost,train_2016-2019_test_2020
102,108,6,-4.36,2.97,-146.8,7.33,3.54,signal,1.0,108,1.0,0.0,10.003453436168982,1.127894080511676,4.0,3.0,0.03289791302736006,0.1,3,0.1442600670773143,0.026683087027914644,102,AAA,xgboost,train_2016-2019_test_2020
172,179,7,0.57,2.46,23.1,1.89,3.26,signal,1.0,179,0.6714285714285714,0.02361396303901442,2.322580645161281,0.683379990493063,1.0,2.0,0.010810437502519445,0.016666666666666666,4,0.03234832746852071,0.020020533880903506,172,AAA,xgboost,train_2016-2019_test_2020
182,185,3,-1.46,0.4,0.0,1.86,3.26,signal,1.0,185,0.5882352941176479,0.02828282828282822,-4.596032897919635,1.077802357804061,1.0,2.0,-0.02293164109173302,0.03333333333333333,3,0.0433572919081848,0.01904761904761905,182,AAA,xgboost,train_2016-2019_test_2020
190,192,2,-1.45,0.0,0.0,1.45,2.02,signal,1.0,192,0.5,0.03206412825651305,-0.2089864158829613,1.12176016933233,1.0,2.0,0.03055210763513351,0.16666666666666666,4,0.04384570328842775,0.020040080160320644,190,AAA,xgboost,train_2016-2019_test_2020
199,201,2,-1.44,0.0,0.0,1.44,-0.5,signal,1.0,201,0.6093750000000003,0.02487562189054726,16.97924481120276,0.6821883451868778,0.0,2.0,-0.005940764821432859,0.3,4,0.02874339761700029,0.01883439943141437,199,AAA,xgboost,train_2016-2019_test_2020
222,247,25,52.39,60.1,87.2,7.71,11.66,signal,0.7,247,0.7529411764705882,0.04022988505747126,40.89769879243573,1.8891421522619398,2.0,3.0,-0.050079264598464485,0.9833333333333333,4,0.06752832426684109,0.021688560481663954,222,AAA,xgboost,train_2016-2019_test_2020
248,253,5,43.36,45.44,95.4,2.08,12.2,signal,0.7,253,0.7638190954773876,0.03929765886287616,-12.677266867210989,1.1170144438655516,0.0,2.0,0.02450433613329077,0.7166666666666667,3,0.1501548285346107,0.03678929765886286,248,AAA,xgboost,train_2016-2019_test_2020
283,291,8,58.72,65.31,89.9,6.59,7.08,signal,0.7,291,0.6808510638297871,0.11363636363636369,25.637755102040835,1.3774123869823383,3.0,3.0,0.34930900922273267,0.9666666666666667,5,-0.37716262975778553,0.06475468975468976,283,AAS,xgboost,train_2016-2019_test_2020
296,299,3,41.59,42.93,96.9,1.33,-3.38,signal,0.7,299,0.8650793650793651,0.0230040595399188,19.54395604395605,1.328743451296433,1.0,2.0,0.07644804846707681,1.0,4,0.47705468500159903,0.07684129132031704,296,AAV,xgboost,train_2016-2019_test_2020
388,396,8,8.98,18.5,48.5,9.52,6.89,signal,1.0,396,0.6440677966101696,0.09251101321585901,10.134087575948051,1.4339947534636919,1.0,1.0,0.35407043283744855,0.7,4,0.09181857534510104,0.06041535556954059,388,AAV,xgboost,train_2016-2019_test_2020
402,407,5,-1.81,0.0,0.0,1.81,3.62,stop_loss,1.0,407,0.6622516556291391,0.09960937499999996,3.5519125683060224,0.9254282044643675,1.0,2.0,-0.07205813520707118,0.6333333333333333,4,0.165013197415127,0.06780133928571427,402,AAV,xgboost,train_2016-2019_test_2020
441,445,4,42.68,44.51,95.9,1.83,52.54,signal,0.7,445,0.903954802259887,0.033730158730158714,32.95025728987992,1.4366517302461526,3.0,3.0,0.21452717298535917,1.0,4,0.0883178579140574,0.0654761904761905,441,AAV,xgboost,train_2016-2019_test_2020
452,461,9,38.55,40.63,94.9,2.08,0.0,signal,1.0,461,0.8511904761904762,0.04646840148698885,0.24383247274812447,1.0713308120887868,1.0,3.0,-0.0646335171577888,0.48333333333333334,3,0.15411017676334304,0.05031864046733934,452,AAV,xgboost,train_2016-2019_test_2020
496,516,20,66.67,66.67,100.0,0.0,0.0,end,1.0,516,0.95360824742268,0.011904761904762005,5.58126084441875,1.4117352145965012,3.0,2.0,0.0402723158163768,0.6333333333333333,3,0.22456913308280405,0.04497354497354498,496,AAV,xgboost,train_2016-2019_test_2020
1,12,11,42.16,51.89,81.2,9.73,3.14,signal,0.7,12,0.86096256684492,0.021138211382113803,1.5926992609042827,1.0009689484352942,1.0,3.0,0.010876365839051848,0.7666666666666667,3,0.0,0.0,1,AAA,xgboost,train_2017-2020_test_2021
38,52,14,56.84,61.44,92.5,4.59,14.04,signal,0.7,52,0.7681159420289859,0.05276174773289355,1.1357729084292885,0.9569228867415991,2.0,3.0,0.002036702913603647,0.8166666666666667,3,0.0019485333050938895,0.04010128371216583,38,AAA,xgboost,train_2017-2020_test_2021
59,61,2,-1.17,0.0,0.0,1.17,8.5,signal,1.0,61,0.7073170731707313,0.05128205128205133,-26.175913790592688,0.7977751028620892,1.0,2.0,0.06180107559591115,0.016666666666666666,3,0.11259033853176112,0.03367928367928369,59,AAA,xgboost,train_2017-2020_test_2021
64,72,8,-7.1,2.29,-310.2,9.39,-0.28,signal,1.0,72,0.8666666666666667,0.022895622895622886,28.160040774719704,1.1605734441467217,3.0,3.0,0.021425438899713142,0.08333333333333333,4,0.15894298156617293,0.03126503126503125,64,AAA,xgboost,train_2017-2020_test_2021
108,113,5,35.64,42.3,84.3,6.66,3.76,signal,0.7,113,0.9283276450511943,0.013824884792626784,20.189103028546576,1.7154041296154605,4.0,3.0,0.08141623398020237,0.75,3,0.10656215397167665,0.03531458666415874,108,AAA,xgboost,train_2017-2020_test_2021
