entry_day,exit_day,holding_days,pnl_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,symbol,max_profit_pct
2,13,11,9.81,trailing_stop,2021-01-21,0.8781512605042017,0.05576923076923077,0.009033423667574425,1.3673134364004025,2.0,3.0,7.253009576581562,1.0,4,2021-01-06,AAS,0.48999999999999994,weak,False,False,False,0.0,0.0,0.0,AAS,133.45
32,54,22,3.71,signal,2021-03-26,0.5294117647058824,0.2969432314410481,44.10686897779027,0.7449090056224629,1.0,2.0,9.865918196134245,0.48333333333333334,4,2021-02-24,AAS,0.5,weak,False,False,True,6.51,-19.79,5.03,AAS,113.57
68,77,9,-14.73,signal,2021-04-29,0.7593582887700534,0.07798960138648184,2.619047619047592,1.0687833237865678,0.0,1.0,0.13647700519101638,0.5666666666666667,2,2021-04-15,AAS,0.5,strong,False,False,False,-2.86,-5.56,5.82,AAS,97.22
95,103,8,16.7,peak_protect_dist,2021-06-08,0.6017699115044246,0.08840864440078589,7.823129251700664,1.3489156332243177,3.0,3.0,0.31170933295677894,0.08333333333333333,5,2021-05-27,AAS,0.7,weak,False,False,False,3.46,-5.21,2.04,AAS,93.56
108,123,15,5.15,trailing_stop,2021-07-06,0.831521739130435,0.08179419525065952,6.99035415671613,1.2092342679218504,3.0,3.0,0.41519502304332057,0.8666666666666667,4,2021-06-15,AAS,0.5,strong,False,False,False,27.61,-2.82,22.3,AAS,126.97
155,186,31,11.35,peak_protect_ema,2021-10-07,0.8923076923076926,0.03114571746384865,-6.577373834010999,1.2725081646122027,4.0,3.0,-0.066569789238449,0.26666666666666666,3,2021-08-23,AAS,0.5,strong,False,False,False,7.41,0.0,16.72,AAS,115.99
193,231,38,32.49,peak_protect_dist,2021-12-10,0.7411347517730495,0.06358885017421606,22.09869748669972,1.411007120365957,3.0,3.0,-0.10121641024725452,0.25,5,2021-10-18,AAS,0.5,strong,False,False,False,16.67,0.0,12.03,AAS,148.99
31,62,31,24.63,trailing_stop,2021-04-12,0.6920731707317074,0.09249084249084247,28.68037040222471,0.827624104982474,1.0,0.0,0.03166005284294447,0.31666666666666665,3,2021-02-26,AAV,1.0,moderate,False,False,False,3.12,-7.14,2.63,AAV,30.04
86,104,18,1.33,signal,2021-06-14,0.5786163522012578,0.052466718872357085,13.91640866873066,1.1693024914520496,1.0,2.0,-0.038964031394196144,0.058333333333333334,5,2021-05-19,AAV,0.7,weak,False,False,False,4.07,-2.59,1.85,AAV,61.15
150,183,33,68.46,peak_protect_dist,2021-10-13,1.0,0.0,1.2087897336769373,1.5237953821905508,3.0,2.0,-0.1203478581452393,1.0,3,2021-08-17,AAV,0.5,strong,False,False,False,20.41,0.0,29.1,AAV,138.69
235,240,5,-4.08,end,2021-12-31,0.3909531502423262,0.15860328144720234,21.61316464814731,1.26441461259569,1.0,2.0,-0.09691608510154262,0.43333333333333335,5,2021-12-24,AAV,0.6,weak,False,False,True,0.42,-8.89,-0.85,AAV,
5,14,9,-6.87,signal,2021-01-26,0.7636363636363633,0.03482142857142862,2.8862389193752307,0.9777842147055037,0.0,2.0,0.07453745525986288,0.6166666666666667,3,2021-01-13,ACB,0.7,moderate,False,False,False,4.19,-0.8,0.76,ACB,44.26
33,52,19,-2.41,signal,2021-03-26,0.9761904761904762,0.006415396952686453,14.349542449197656,1.3478757865134885,3.0,3.0,-0.030584834429119856,1.0,3,2021-03-01,ACB,0.5,strong,False,False,False,5.14,0.0,13.55,ACB,102.36
56,68,12,-4.02,signal,2021-04-22,0.8728813559322031,0.011811023622047273,13.394713394713385,0.839127640879703,4.0,4.0,-0.0182735422455629,0.16666666666666666,2,2021-04-01,ACB,0.5,strong,False,False,False,5.66,-0.31,2.59,ACB,103.69
74,123,49,18.79,peak_protect_dist,2021-07-12,0.6953124999999998,0.030162412993039487,10.890229267984601,1.121892424081536,3.0,3.0,-0.040032103977608216,0.15,5,2021-05-04,ACB,1.0,strong,False,False,False,3.19,-1.97,1.4,ACB,37.66
218,227,9,-6.82,signal,2021-12-07,0.973118279569892,0.003015681544028994,0.25940337224383825,1.2605563228395529,3.0,4.0,-0.023993619324199647,0.5666666666666667,3,2021-11-24,ACB,0.5,strong,False,False,False,6.15,0.0,5.94,ACB,99.55
3,11,8,-7.48,stop_loss,2021-01-19,0.7810383747178332,0.03455646597791232,1.5950979446106004,0.793543143486371,0.0,2.0,-0.032214197104003986,0.48333333333333334,3,2021-01-07,BID,1.0,weak,False,False,False,0.0,0.0,0.0,BID,0.0
32,41,9,-2.79,signal,2021-03-09,0.6516464471403816,0.0813435855928773,32.075533661740586,1.0085372604545972,0.0,2.0,-0.018306760665437443,0.7333333333333333,4,2021-02-24,BID,0.48999999999999994,weak,False,False,False,2.28,-7.42,2.14,BID,106.66
51,69,18,-1.59,signal,2021-04-19,0.5739130434782601,0.03907496012759173,4.7090054647422335,1.6019998478898723,2.0,2.0,-0.029246369051434754,0.1,5,2021-03-23,BID,0.7,moderate,False,False,False,3.04,-2.9,0.83,BID,47.21
96,106,10,-7.8,signal,2021-06-14,0.9881188118811877,0.0021466905187836234,4.053240600881253,1.389665038138701,3.0,2.0,-0.07856130209341873,1.0,3,2021-05-31,BID,0.5,strong,False,False,False,5.87,0.0,12.33,BID,100.82
