entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_efficiency,future_upside_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,model
574,582,8,46.19,49.62,93.1,2.73,signal,582,0.6836363636363639,0.07027463651050074,10.094254140549857,1.9502381891555662,3.0,3.0,-0.048103170015424065,0.9,5,574,AAT,0.7,xgboost
590,592,2,-5.37,0.0,0.0,3.35,stop_loss,592,0.6755319148936165,0.04743390357698299,-11.368142762723075,1.0613366439064764,2.0,2.0,-0.02769550060575412,0.016666666666666666,3,590,AAT,1.0,xgboost
611,625,14,45.64,54.9,83.1,3.73,signal,625,0.8979591836734695,0.04028648164726941,11.094615607004158,1.125032078555317,1.0,2.0,0.0730323740978236,0.7833333333333333,4,611,AAT,0.7,xgboost
724,731,7,46.02,48.67,94.5,-1.2,signal,731,0.6489510489510488,0.10735671514114635,19.945182374024846,1.656399161054562,1.0,2.0,0.08998958619319966,0.9333333333333333,5,724,AAV,0.7,xgboost
848,854,6,-3.3,0.0,0.0,2.17,signal,854,0.6347031963470323,0.08163265306122437,12.02088111998733,1.4679792029155287,2.0,2.0,0.05302125981116079,0.16666666666666666,5,848,AAV,1.0,xgboost
16,24,8,1.39,4.55,30.5,17.76,trailing_stop,24,0.7305699481865287,0.06565656565656561,6.76948991946098,2.3979224092646416,3.0,4.0,-0.09739483918931804,0.6,5,16,AAA,1.0,xgboost
31,38,7,4.94,5.81,85.1,6.83,trailing_stop,38,0.6606060606060604,0.06779661016949158,-4.982698961937729,0.9683408512742139,1.0,2.0,-0.035807612404048145,0.15,3,31,AAA,1.0,xgboost
45,50,5,-0.84,4.47,-18.7,8.62,signal,50,0.6560000000000002,0.050588235294117614,-7.344470046082918,0.823327384840892,3.0,3.0,-0.0036871559916790923,0.06666666666666667,3,45,AAA,1.0,xgboost
55,68,13,1.47,5.99,24.6,19.59,signal,68,0.6093750000000003,0.02880184331797235,10.010344553194834,0.6456580725185614,3.0,3.0,-0.000284777300253624,0.016666666666666666,4,55,AAA,1.0,xgboost
71,91,20,17.04,19.56,87.1,7.87,signal,91,0.5284552845528456,0.06444444444444446,-16.620879120879216,0.7523503145873766,1.0,2.0,0.006151008967724501,0.15,3,71,AAA,1.0,xgboost
101,107,6,0.57,2.18,25.9,0.0,zombie_exit,107,0.7361963190184049,0.039090909090909065,9.827997613839791,1.1582719800085322,1.0,3.0,-0.024722741300245918,0.48333333333333334,5,101,AAA,1.0,xgboost
108,111,3,-4.33,0.0,0.0,8.25,signal,111,0.4640000000000001,0.06226765799256505,-5.93946316390636,0.9073158990267267,0.0,2.0,0.039009490603024666,0.6166666666666667,3,108,AAA,1.0,xgboost
127,133,6,2.86,4.4,65.0,9.22,trailing_stop,133,0.6545454545454553,0.03486238532110082,21.315049226441637,1.7267137889875948,3.0,3.0,0.006277933848416295,0.15,5,127,AAA,1.0,xgboost
138,144,6,39.47,43.78,90.2,3.46,signal,144,0.7968749999999997,0.0331632653061225,-0.1942108044040296,1.2889490989434085,3.0,4.0,-0.012559475767500494,0.75,3,138,AAA,0.7,xgboost
149,154,5,-1.12,0.79,-142.6,-5.5,signal,154,0.44615384615384596,0.06299212598425202,3.9775065148813837,0.9988602716883597,2.0,3.0,0.03403934964343677,0.21666666666666667,4,149,AAA,1.0,xgboost
222,227,5,0.21,0.46,100.0,8.04,signal,227,0.6962025316455693,0.05523590333716921,-10.25676677790139,1.0413772277542073,0.0,2.0,0.031664774640749835,0.6,3,222,AAA,1.0,xgboost
233,239,6,-2.74,0.98,-280.5,24.21,signal,239,0.7327586206896548,0.0336956521739131,10.016420361247825,1.3484969618691462,3.0,3.0,-0.047790920795307126,0.13333333333333333,5,233,AAA,1.0,xgboost
246,251,5,16.57,18.02,91.9,7.36,signal,251,0.4418604651162782,0.05315614617940204,-15.056322386165306,0.6204416807415705,2.0,4.0,0.00812120637752681,0.13333333333333333,3,246,AAA,1.0,xgboost
256,267,11,4.37,8.43,51.8,0.0,signal,267,0.6108374384236454,0.1305785123966942,6.592224365632873,0.8049065350109256,1.0,2.0,-0.1587874361080263,0.21666666666666667,4,256,AAS,1.0,xgboost
311,317,6,36.0,44.6,80.7,11.69,signal,317,0.7926829268292679,0.05182926829268304,23.724685977954394,2.4383322129138643,3.0,4.0,-0.19382282286351413,0.75,4,311,AAS,0.7,xgboost
321,326,5,35.22,42.19,83.5,13.02,signal,326,0.6336206896551723,0.12426900584795329,2.972294938917969,1.1333634986523973,2.0,3.0,-0.018844087107644514,0.8,5,321,AAS,0.7,xgboost
334,340,6,-2.65,0.0,0.0,35.52,signal,340,0.5000000000000002,0.12022630834512017,3.4763432237369685,2.223207893136953,3.0,3.0,-0.06390623647617434,0.4666666666666667,5,334,AAS,1.0,xgboost
345,364,19,24.52,30.32,80.9,16.59,signal,364,0.6294117647058824,0.08641975308641973,7.093295827473057,1.0519881614159796,1.0,2.0,-0.03840708149821945,0.5333333333333333,4,345,AAS,1.0,xgboost
367,373,6,37.58,41.29,91.0,2.67,signal,373,0.7257142857142855,0.09439528023598828,-5.837108675070262,1.3742669551956217,1.0,2.0,-0.1210297710752985,0.7166666666666667,4,367,AAS,0.7,xgboost
381,385,4,-3.8,0.0,0.0,8.23,signal,385,0.4059829059829057,0.14140386571719232,-16.884863455468647,1.2563534020046727,3.0,3.0,-0.028713123453447766,0.15,4,381,AAS,1.0,xgboost
396,401,5,-4.47,0.0,0.0,18.03,signal,401,0.47499999999999964,0.10324483775811216,17.943722943722946,1.2330090399061189,4.0,3.0,-0.011430784022626136,0.21666666666666667,5,396,AAS,1.0,xgboost
415,417,2,3.76,4.02,93.5,6.45,trailing_stop,417,0.7787234042553187,0.04859813084112163,27.169694146871606,1.3305293202385324,3.0,4.0,-0.1219536888252391,0.65,4,415,AAS,1.0,xgboost
419,424,5,91.43,97.87,93.4,-6.4,signal,424,0.906474820143885,0.022827041264266882,9.134777783139484,1.152925935450336,0.0,2.0,-0.11074562190003064,0.85,4,419,AAS,0.5,xgboost
480,485,5,-2.52,0.0,0.0,6.71,signal,485,0.7272727272727282,0.03409090909090897,6.03926589842083,1.3948999124601478,3.0,2.0,-0.005129412806563462,0.06666666666666667,5,480,AAS,1.0,xgboost
514,519,5,-3.49,0.0,0.0,-0.21,signal,519,0.6588235294117645,0.05882352941176472,2.3600973236009324,1.8861730051862904,2.0,1.0,0.07650046934716054,0.2,4,514,AAT,1.0,xgboost
582,589,7,38.54,42.92,89.8,42.03,signal,589,0.7499999999999987,0.026804123711340368,49.999999999999915,2.1762573167838135,1.0,2.0,0.08360559323153302,0.7666666666666667,5,582,AAT,0.7,xgboost
594,612,18,62.34,68.13,91.5,-2.06,signal,612,0.8152173913043479,0.03244274809160304,10.093203000681974,1.4426253991471931,3.0,4.0,0.2170899881460926,1.0,4,594,AAT,0.7,xgboost
628,639,11,4.52,5.61,80.6,5.56,trailing_stop,639,0.5411764705882349,0.06435643564356446,22.211680371073157,0.9386562639133291,1.0,3.0,0.07871526045485655,0.43333333333333335,4,628,AAT,1.0,xgboost
640,646,6,2.94,3.2,91.9,1.28,trailing_stop,646,0.7065217391304353,0.04319999999999993,-10.1213516058165,1.2854485206698,1.0,2.0,0.3064608544628654,0.4,4,640,AAT,1.0,xgboost
647,652,5,-3.3,1.77,-186.4,7.66,stop_loss,652,0.5,0.05948553054662381,-5.300936588361758,1.3403473820518925,2.0,2.0,0.007167423670073784,0.016666666666666666,4,647,AAT,1.0,xgboost
729,735,6,98.52,102.56,96.1,12.55,signal,735,0.5714285714285733,0.024096385542168516,-11.308203991130945,1.4429085161915998,2.0,2.0,0.41283629202400274,0.05,4,729,AAT,0.5,xgboost
766,769,3,-4.49,0.0,0.0,2.27,signal,769,0.3333333333333336,0.17021276595744678,4.2016806722688855,1.9755271414090732,2.0,0.0,0.4703804579948515,0.13333333333333333,4,766,AAV,1.0,xgboost
806,812,6,42.69,45.2,94.4,6.98,signal,812,0.6363636363636367,0.09090909090909079,5.000000000000057,2.078027286318209,1.0,1.0,0.7878760201892587,0.8333333333333334,4,806,AAV,0.7,xgboost
825,832,7,-0.25,2.22,-11.2,51.5,signal,832,0.5714285714285718,0.06666666666666662,11.688311688311721,1.6630561893428086,4.0,3.0,0.13046849402070756,0.225,5,825,AAV,1.0,xgboost
839,849,10,53.67,65.83,81.5,1.61,signal,849,0.7894736842105262,0.0714285714285715,-1.9230769230769766,1.9134962697508606,3.0,3.0,0.31957843882282666,1.0,3,839,AAV,0.7,xgboost
867,872,5,1.41,5.0,28.3,22.03,trailing_stop,872,0.5,0.1166666666666667,7.95454545454546,0.9548739416551317,0.0,2.0,0.015623943396932884,0.36666666666666664,4,867,AAV,1.0,xgboost
880,881,1,-0.25,0.0,0.0,7.69,stop_loss,881,0.8500000000000001,0.041666666666666644,12.801932367149746,1.7976120493669059,2.0,2.0,0.43106392058911946,0.6666666666666666,4,880,AAV,1.0,xgboost
886,894,8,-1.74,4.48,-38.8,6.67,stop_loss,894,0.5555555555555556,0.11940298507462684,4.712643678160909,0.961001228983281,1.0,3.0,0.26601903767508045,0.4666666666666667,4,886,AAV,1.0,xgboost
2,8,6,1.16,1.41,82.0,14.25,zombie_exit,8,0.678571428571429,0.02928416485900212,23.712856722565434,1.0273270399295666,1.0,2.0,-0.03258031662345025,0.08333333333333333,4,2,AAA,1.0,xgboost
16,42,26,15.08,17.42,86.5,1.31,signal,42,0.5192307692307688,0.027056277056277056,-3.9909297052154997,0.7620085577832661,2.0,4.0,0.005123850295139149,0.016666666666666666,3,16,AAA,1.0,xgboost
57,64,7,1.54,2.26,67.9,0.0,zombie_exit,64,0.6416666666666667,0.040527803958529666,6.9409970924047855,0.786850503121543,0.0,1.0,-0.023362479194457386,0.4666666666666667,3,57,AAA,1.0,xgboost
94,106,12,48.67,54.18,89.8,4.44,signal,106,0.6435185185185187,0.07291666666666663,-28.102322206095806,1.5941546071694637,1.0,1.0,-0.0051811299015867476,0.7666666666666667,3,94,AAA,0.7,xgboost
118,122,4,-1.16,0.82,-141.2,7.88,signal,122,0.2999999999999993,0.08310502283105024,4.4517774718600265,1.1827468165075148,1.0,2.0,-0.009343383900442091,0.2,5,118,AAA,1.0,xgboost
131,136,5,-4.34,0.0,0.0,5.21,signal,136,0.7738095238095244,0.03242320819112619,2.470966147763818,1.2655322177202422,2.0,3.0,-0.0151247662307529,0.38333333333333336,4,131,AAA,1.0,xgboost
237,241,4,-1.8,0.0,0.0,11.87,signal,241,0.6666666666666652,0.0322580645161292,-14.725274725274758,0.877696102802235,0.0,2.0,-0.013167808101670389,0.4166666666666667,3,237,AAA,1.0,xgboost
247,251,4,7.42,7.68,96.5,13.56,stop_loss,251,0.6056338028169028,0.032748538011695826,-1.9748042219951927,1.3330543190156,3.0,3.0,-0.01591269828161779,0.16666666666666666,4,247,AAA,1.0,xgboost
402,407,5,-3.02,0.0,0.0,8.57,signal,407,0.3333333333333336,0.11111111111111108,-5.555555555555557,1.786289582611178,2.0,0.0,0.0714642931962591,0.35,3,402,AAH,1.0,xgboost
416,423,7,95.27,100.15,95.1,0.0,signal,423,0.7142857142857132,0.02298850574712656,12.941176470588204,1.3090176303431407,3.0,1.0,8.709704822077585e-05,0.016666666666666666,4,416,AAS,0.5,xgboost
449,460,11,105.86,109.41,96.8,4.35,signal,460,0.7142857142857132,0.023255813953488497,7.500000000000114,1.5321580653014462,2.0,1.0,0.021291991901308288,0.6,4,449,AAS,0.5,xgboost
467,471,4,1.94,4.35,44.6,-1.06,trailing_stop,471,0.6363636363636359,0.04347826086956526,2.9503105590061622,0.7662204778355293,1.0,2.0,0.007124716754613351,0.65,4,467,AAS,1.0,xgboost
516,521,5,-0.25,0.0,0.0,-1.19,signal,521,0.24999999999999944,0.0705882352941176,7.17703349282295,1.764007931555276,2.0,2.0,0.009678718012281488,0.2,5,516,AAS,1.0,xgboost
592,596,4,-2.87,0.0,0.0,0.0,signal,596,0.7499999999999997,0.026315789473684237,13.333333333333307,1.227375960866527,2.0,2.0,-0.02036936158699188,0.38333333333333336,5,592,AAS,1.0,xgboost
632,652,20,50.63,54.73,92.5,2.23,signal,652,0.8717948717948718,0.056818181818181816,30.32258064516128,2.991998800355609,3.0,4.0,-0.2600733475618937,1.0,4,632,AAS,0.7,xgboost
664,671,7,40.67,42.19,96.4,0.56,signal,671,0.5970149253731349,0.04918032786885238,20.47101449275359,1.1741611306613031,1.0,2.0,-0.3346798374456867,0.7333333333333333,5,664,AAT,0.7,xgboost
673,678,5,-2.1,0.0,0.0,0.0,signal,678,0.5344827586206905,0.04999999999999992,-3.100158982511907,0.5716836601155129,1.0,3.0,-1.6012334202154062,0.45,3,673,AAT,1.0,xgboost
795,800,5,39.42,40.67,96.9,-2.11,signal,800,0.7341772151898734,0.05263157894736841,-12.159624413145579,1.6681642905154421,1.0,2.0,0.37963630251547464,0.9166666666666666,4,795,AAT,0.7,xgboost
806,811,5,-2.42,0.54,-445.0,-4.32,signal,811,0.22388059701492577,0.14130434782608695,3.9576365663322974,0.13906465410583618,0.0,2.0,0.03847816818687149,0.4666666666666667,4,806,AAT,1.0,xgboost
