entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,entry_profile,entry_choppy_regime,symbol
31,40,9,-5.72,212.55,signal,2021-03-08,0.6979865771812079,0.05928072717692004,4.548394042494181,0.7199109231235084,2.0,3.0,-0.042413784713736864,0.7,4,2021-02-23,MSN,0.31875,moderate,False,False,False,4.52,-4.43,2.53,balanced,False,MSN
61,77,16,6.64,183.03,peak_protect_dist,2021-04-29,0.7191854233654872,0.03481727574750837,5.920324588920003,1.808051350892623,3.0,3.0,0.09018752261496912,0.25,5,2021-04-06,MSN,0.375,moderate,False,False,False,3.84,-1.19,3.66,balanced,False,MSN
82,101,19,5.61,147.18,signal,2021-06-04,0.5075987841945293,0.09735576923076916,-4.372319165190014,0.7767122848626646,0.0,2.0,0.022641389579434283,0.5333333333333333,3,2021-05-10,MSN,0.425,strong,False,False,False,3.68,-5.13,3.84,balanced,False,MSN
112,160,48,24.33,41.68,signal,2021-08-26,0.4560546875000004,0.0625772385125266,17.147270585565764,0.8717634113328075,1.0,1.0,-0.005989588285609505,0.16666666666666666,3,2021-06-21,MSN,0.9,strong,False,False,False,1.68,-4.31,1.46,balanced,False,MSN
171,193,22,4.87,15.81,signal,2021-10-14,0.7389473684210522,0.022160664819944633,17.98393389133212,0.9548788680642198,2.0,3.0,-0.013073848312853652,0.13333333333333333,4,2021-09-14,MSN,0.95,strong,False,False,False,4.39,-0.59,2.35,balanced,False,MSN
197,227,30,4.75,21.2,signal,2021-12-01,0.625210084033613,0.03773584905660384,4.066216987428554,1.0811264271390566,1.0,0.0,-0.03772332981188586,0.03333333333333333,3,2021-10-20,MSN,0.9,strong,False,False,False,0.0,-2.65,0.79,balanced,False,MSN
234,249,15,11.43,,end,2021-12-31,0.5917695473251025,0.03907357806837883,12.928864761243716,0.7222217325777139,3.0,3.0,-0.01298068851419084,0.08333333333333333,4,2021-12-10,MSN,0.95,strong,False,False,False,1.79,-2.41,0.9,balanced,False,MSN
18,34,16,8.69,179.29,peak_protect_dist,2021-02-26,0.43377483443708575,0.08610271903323267,-9.374886359503996,1.3306684532623199,3.0,3.0,0.07290518203552784,0.9333333333333333,4,2021-01-28,MWG,0.375,moderate,False,False,False,-0.65,-6.98,-1.01,balanced,False,MWG
59,97,38,2.74,178.14,signal,2021-05-31,0.8917378917378912,0.008814660171653967,9.683549015229005,1.0723215364174417,2.0,1.0,0.006033800444704373,0.05,1,2021-04-02,MWG,0.375,strong,False,False,False,3.68,0.0,2.58,balanced,False,MWG
120,134,14,8.15,183.56,peak_protect_ema,2021-07-21,0.8512396694214878,0.018625827814569507,12.899414806684902,1.0916714580207267,2.0,4.0,-0.05154451038596666,1.0,2,2021-07-01,MWG,0.375,strong,False,False,False,4.93,-0.6,6.77,balanced,False,MWG
135,159,24,-2.23,141.46,signal,2021-08-25,0.5962199312714774,0.08896460344501236,-11.663738262928177,0.954991204102257,0.0,1.0,0.0688087362955582,0.8333333333333334,2,2021-07-22,MWG,0.425,strong,False,False,False,-1.14,-6.46,2.11,balanced,False,MWG
168,199,31,7.31,162.63,signal,2021-10-22,0.98237885462555,0.002097168822090258,20.19843828354469,1.036669032410693,2.0,2.0,-0.03642876788971733,0.31666666666666665,2,2021-09-09,MWG,0.4,strong,False,True,False,7.13,0.0,6.8,balanced,False,MWG
202,228,26,3.79,20.96,signal,2021-12-02,0.7563176895306859,0.021253148614609592,5.959367729705413,0.8975724364971617,2.0,3.0,-0.03774333385123291,0.05,3,2021-10-27,MWG,0.9,strong,False,False,False,2.17,-1.41,2.08,balanced,False,MWG
2,20,18,-9.04,311.27,signal,2021-02-01,0.8481012658227857,0.02891566265060222,8.521912869738998,0.9176522659805162,1.0,3.0,-0.04736727528966634,0.4166666666666667,3,2021-01-06,NKG,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,NKG
32,103,71,84.72,285.97,signal,2021-06-10,0.5981308411214954,0.10105757931844882,13.272311212814635,0.9074338430791742,0.0,2.0,-0.0028608985180363783,0.5333333333333333,4,2021-02-24,NKG,0.31875,moderate,False,False,False,2.53,-7.4,3.3,balanced,False,NKG
109,126,17,-5.99,146.13,signal,2021-07-13,0.61231884057971,0.06163594470046085,-4.236618704316612,0.7438067418474942,2.0,2.0,0.04976490773856688,0.08333333333333333,3,2021-06-18,NKG,0.425,strong,False,False,False,4.2,-4.88,2.83,balanced,False,NKG
145,198,53,55.5,200.3,signal,2021-11-04,0.8730434782608695,0.03538536112457588,2.8627211714460543,1.1283215733373368,0.0,2.0,-0.028599468654014804,0.9833333333333333,4,2021-08-16,NKG,0.4,strong,False,False,False,14.36,-0.1,17.31,balanced,False,NKG
226,233,7,-12.2,194.76,signal_hard_cap,2021-12-23,0.334757834757835,0.18378591105863826,19.98136676259697,0.8049412547089969,0.0,1.0,0.06137753875524882,0.48333333333333334,3,2021-12-14,NKG,0.34,weak,False,False,True,4.22,-12.41,-1.84,balanced,False,NKG
4,19,15,-1.54,173.72,signal,2021-01-29,0.8671679197994993,0.020907297830374656,19.35732863495265,1.1745218906547854,2.0,4.0,-0.07910853411430968,1.0,4,2021-01-08,NLG,0.375,moderate,False,False,False,0.0,-1.17,4.58,balanced,False,NLG
26,43,17,6.32,284.5,signal,2021-03-11,0.5348837209302323,0.07797270955165693,9.905374224381077,0.814405415903668,0.0,1.0,0.0631861374825064,0.65,3,2021-02-09,NLG,0.26775,strong,False,False,False,4.18,-5.14,1.29,balanced,False,NLG
44,53,9,-5.01,98.89,signal,2021-03-25,0.7899343544857766,0.03461954561846379,-15.216749216158462,0.8332553958703536,0.0,1.0,0.0004118521291364679,0.4166666666666667,1,2021-03-12,NLG,0.5,strong,False,False,False,1.69,-2.43,1.44,balanced,False,NLG
59,71,12,-2.27,42.37,signal,2021-04-20,0.7058823529411761,0.02933626696002936,9.118497164712537,0.867616802578861,3.0,4.0,0.009783794253837031,0.058333333333333334,4,2021-04-02,NLG,0.7124999999999999,strong,False,False,False,4.12,-1.66,1.32,balanced,False,NLG
80,114,34,1.73,158.37,signal,2021-06-23,0.8476821192052978,0.023397761953204522,22.796934865900397,1.7350791628220337,3.0,3.0,-0.007960219237125657,0.7666666666666667,4,2021-05-06,NLG,0.4,strong,False,False,False,9.71,-0.27,8.09,balanced,False,NLG
120,127,7,-6.11,5.27,signal,2021-07-12,0.5604113110539839,0.055827619980411504,14.040440296721648,0.7335458752449261,0.0,2.0,-0.023050247157417703,0.3,4,2021-07-01,NLG,0.95,strong,False,False,False,2.1,-1.98,1.32,balanced,False,NLG
142,156,14,-4.22,44.85,signal,2021-08-20,0.8721311475409834,0.02350105453449838,2.6962736587718155,1.440491215181299,3.0,3.0,-0.08320429054294004,1.0,4,2021-08-02,NLG,0.7124999999999999,strong,False,False,False,1.53,-2.3,9.12,balanced,False,NLG
163,175,12,-2.4,45.48,trailing_stop,2021-09-20,0.6601941747572819,0.041407867494823974,24.932645573561885,0.6748812485862927,2.0,3.0,-0.023651598722544985,0.55,4,2021-08-31,NLG,0.7124999999999999,strong,False,False,False,6.22,-2.48,1.9,balanced,False,NLG
187,222,35,41.72,151.78,signal,2021-11-24,0.6788990825688082,0.031157270029673504,14.83368480015816,0.9921023445358644,1.0,2.0,0.0051696967804580815,0.016666666666666666,4,2021-10-06,NLG,0.5,moderate,False,True,False,3.34,-2.12,2.06,balanced,False,NLG
234,249,15,14.85,,end,2021-12-31,0.48540145985401456,0.11619283065512981,15.843676151952174,0.9700735745503523,1.0,3.0,0.01692911661947838,0.3333333333333333,4,2021-12-10,NLG,0.425,strong,False,False,False,-1.58,-6.09,0.43,balanced,False,NLG
7,16,9,-3.13,165.97,signal,2021-01-26,0.7130044843049341,0.035714285714285546,-4.519312148957425,1.305404374610257,2.0,3.0,0.015450878539246433,0.9166666666666666,4,2021-01-13,NT2,0.375,moderate,False,False,False,2.63,-2.71,0.67,balanced,False,NT2
114,125,11,-4.98,167.19,signal,2021-07-08,0.7668393782383414,0.02912621359223308,-9.068002428658176,1.2235249976550042,3.0,3.0,-0.014592542827040159,1.0,3,2021-06-23,NT2,0.375,moderate,False,False,False,0.46,-1.9,4.74,balanced,False,NT2
164,180,16,-6.16,150.47,signal,2021-09-27,1.0,0.0,19.22286310363865,2.0465208626061457,2.0,1.0,-0.03471155096400706,0.8166666666666667,2,2021-09-01,NT2,0.4,strong,False,False,False,12.87,0.0,12.31,balanced,False,NT2
185,217,32,2.75,157.54,signal,2021-11-19,1.0,0.0,23.574969351313875,1.7317533148472828,4.0,3.0,0.05393349081223495,0.43333333333333335,3,2021-10-04,NT2,0.4,strong,False,False,False,12.15,0.0,8.3,balanced,False,NT2
232,247,15,7.81,,end,2021-12-31,0.8856088560885614,0.016367476240760227,43.672924104572076,1.4271839091447909,4.0,4.0,0.014685516345721406,0.7333333333333333,3,2021-12-10,NT2,0.4,strong,False,False,False,11.15,0.0,6.98,balanced,False,NT2
8,35,27,7.19,178.71,signal,2021-03-01,0.8216482164821653,0.03465583173996165,7.836979279474463,1.120665547313844,1.0,3.0,-0.2349689786468836,1.0,4,2021-01-14,NVL,0.375,moderate,False,False,False,5.47,-0.66,4.85,balanced,False,NVL
40,49,9,-2.95,7.13,trailing_stop,2021-03-19,0.7180094786729846,0.02598253275109181,13.603465581911294,1.0104675383009736,1.0,2.0,-0.0651663859352776,0.1,4,2021-03-08,NVL,0.95,strong,False,False,False,2.12,-1.93,1.2,balanced,False,NVL
59,115,56,83.31,103.83,signal,2021-07-08,0.6792452830188672,0.018422193324664098,9.589895524715388,0.7634941027425369,4.0,4.0,-0.009150756292820257,0.11666666666666667,3,2021-04-02,NVL,0.675,strong,False,False,False,3.15,-1.09,1.26,balanced,False,NVL
180,189,9,-0.67,166.26,signal,2021-10-22,0.6068376068376071,0.017382541881849043,32.75510204081642,1.2049816172932186,2.0,2.0,0.005419544190116785,0.4166666666666667,4,2021-10-11,NVL,0.375,moderate,False,False,False,1.95,-0.96,0.84,balanced,False,NVL
194,205,11,-5.21,40.69,fast_exit_loss,2021-11-15,0.7499999999999996,0.024688398849472704,15.430679293310689,1.525204043416504,2.0,3.0,0.04698999602259574,1.0,5,2021-10-29,NVL,0.7124999999999999,strong,False,False,False,5.81,0.0,5.4,balanced,False,NVL
213,238,25,9.36,,end,2021-12-31,0.7169344870210129,0.02752073068140856,33.91833391833382,0.9336539272489446,2.0,3.0,-0.018283090200593304,0.8666666666666667,4,2021-11-25,NVL,0.95,strong,False,False,False,6.14,-0.55,3.67,balanced,False,NVL
3,14,11,4.0,245.65,signal,2021-06-17,0.9032258064516129,0.021352313167259804,8.92341746055861,1.2476259594901518,3.0,3.0,0.23613286292379504,0.9,4,2021-06-02,OCB,0.3,weak,False,False,False,0.0,0.0,0.0,balanced,False,OCB
21,30,9,-5.67,7.0,signal,2021-07-09,0.6384180790960448,0.0525451559934319,7.78428093645482,0.6038404289438409,3.0,3.0,0.009014018851493867,0.2833333333333333,4,2021-06-28,OCB,0.95,strong,False,False,False,6.28,-3.41,3.21,balanced,False,OCB
48,62,14,-7.15,169.17,signal,2021-08-24,0.8738738738738734,0.02327514546965928,29.18076650664989,1.2771415063716187,2.0,3.0,0.0078022714112763875,0.5166666666666667,4,2021-08-04,OCB,0.375,moderate,False,False,False,4.52,0.0,7.57,balanced,False,OCB
79,117,38,10.96,120.77,signal,2021-11-11,0.6079999999999999,0.04227782571182055,30.15463289906242,1.0017339659526152,2.0,3.0,-0.02615059748176863,0.016666666666666666,4,2021-09-20,OCB,0.5,moderate,False,True,False,5.36,-0.17,4.07,balanced,False,OCB
124,133,9,0.6,22.64,trailing_stop,2021-12-03,0.4213483146067417,0.07721139430284853,4.964811393219691,0.8750763633607458,1.0,1.0,-0.03413043003876806,0.2,3,2021-11-22,OCB,0.9,strong,False,False,False,2.77,-5.05,0.51,balanced,False,OCB
4,13,9,-4.16,304.08,signal,2021-01-21,0.7946428571428582,0.02079566003616624,8.343913463003418,1.0950051076686673,1.0,3.0,-0.039839566658595824,0.6166666666666667,3,2021-01-08,PC1,0.25,weak,False,False,False,0.0,-0.98,-0.04,balanced,False,PC1
23,54,31,4.94,210.04,signal,2021-03-26,0.9621451104100949,0.009554140127388472,27.798787683724903,1.7538165721107624,4.0,4.0,0.09895588611916356,0.8333333333333334,3,2021-02-04,PC1,0.34,strong,False,False,False,23.14,0.0,13.01,balanced,False,PC1
109,118,9,-5.47,150.23,signal,2021-06-29,0.9776785714285711,0.003695491500369602,7.880220646178103,1.358941184979227,3.0,2.0,0.07636411316016244,0.8,3,2021-06-16,PC1,0.4,strong,False,False,False,10.9,0.0,7.5,balanced,False,PC1
130,156,26,17.11,174.79,peak_protect_dist,2021-08-20,0.43209876543209913,0.11138014527845028,26.858144777490246,1.1799205917725168,1.0,2.0,0.023529323022179475,0.9333333333333333,5,2021-07-15,PC1,0.4,weak,False,False,True,1.56,-8.43,-1.54,balanced,False,PC1
157,180,23,21.35,236.95,signal,2021-09-28,0.4343434343434346,0.16208393632416776,-22.924732954389434,1.3367429999106022,1.0,2.0,0.2101412799017628,0.9166666666666666,4,2021-08-23,PC1,0.31875,strong,False,False,False,-9.5,-11.3,0.33,balanced,False,PC1
181,220,39,11.22,122.84,signal,2021-11-23,0.9800000000000004,0.0022321428571428093,0.3376243879323937,0.8189014056425082,2.0,1.0,-0.07868060831299588,0.05,1,2021-09-29,PC1,0.5,strong,False,False,False,3.29,0.0,5.43,balanced,False,PC1
224,248,24,2.74,,end,2021-12-31,0.8746081504702188,0.0182648401826485,10.344820924931419,0.9182251357993642,4.0,3.0,0.006060469723394366,0.2833333333333333,2,2021-11-29,PC1,0.34,strong,False,False,False,12.65,-0.9,4.53,balanced,False,PC1
3,85,82,67.15,359.3,peak_protect_dist,2021-05-17,0.8727272727272729,0.027152831652443726,0.1422356091031105,0.9560984758794978,2.0,3.0,0.017932217562252863,0.95,3,2021-01-07,PDR,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,PDR
89,125,36,19.59,125.71,peak_protect_dist,2021-07-12,0.9878787878787875,0.0012861736334405633,6.469029604746794,0.9585209445775552,4.0,3.0,-0.060100357018852545,0.11666666666666667,2,2021-05-21,PDR,0.5,strong,False,False,False,5.57,0.0,6.34,balanced,False,PDR
139,151,12,-1.39,6.79,signal,2021-08-17,0.6797752808988772,0.040162057424696036,16.602283207530505,0.9390176387177979,1.0,2.0,-0.003974107114582948,0.15,4,2021-07-30,PDR,0.95,strong,False,False,False,4.39,-3.86,1.81,balanced,False,PDR
193,209,16,-1.82,16.43,signal,2021-11-09,0.9337676438653638,0.010571923743500857,3.981752646992547,1.2300027415696733,4.0,3.0,-0.011372825743553694,1.0,3,2021-10-18,PDR,0.9,strong,False,False,False,5.87,0.0,10.32,balanced,False,PDR
222,242,20,-1.36,103.29,signal,2021-12-24,0.9134808853118712,0.007312925170068023,15.354452100705153,1.0543527273484055,3.0,3.0,-0.05815187860266087,0.11666666666666667,2,2021-11-26,PDR,0.5,strong,False,False,False,5.62,0.0,4.01,balanced,False,PDR
4,10,6,-5.69,102.12,fast_exit_loss,2021-01-19,0.8170212765957447,0.026697019867549653,12.081481481481532,1.0318232025349385,0.0,2.0,0.015483117668387614,0.5,3,2021-01-08,PLX,0.5,moderate,False,False,False,0.0,0.0,1.4,balanced,False,PLX
35,48,13,-3.93,48.04,signal,2021-03-19,0.9291014014839242,0.017066878348878736,18.59947270315206,1.8222064683306036,4.0,3.0,0.017414564846608693,1.0,3,2021-03-02,PLX,0.675,strong,False,False,False,3.17,-0.67,8.77,balanced,False,PLX
86,104,18,-2.78,173.21,signal,2021-06-10,0.7105666156202144,0.04070643980185226,17.067923113686064,1.2274237460200268,1.0,2.0,-0.022139956415909136,0.5166666666666667,5,2021-05-17,PLX,0.375,moderate,False,False,False,1.31,-1.46,4.05,balanced,False,PLX
108,122,14,-5.73,9.92,signal,2021-07-06,0.6546184738955824,0.03572170301142261,10.74875466998757,1.1763669517073916,1.0,3.0,-0.023348048342466864,0.4166666666666667,5,2021-06-16,PLX,0.95,strong,False,False,False,4.09,-2.45,1.56,balanced,False,PLX
186,203,17,0.36,50.85,signal,2021-10-29,0.8859649122807012,0.010989010989011056,8.530297308948029,1.5000981413537466,2.0,2.0,0.13636523497278755,0.55,3,2021-10-06,PLX,0.675,strong,False,False,False,3.66,0.0,5.46,balanced,False,PLX
205,225,20,-0.38,114.32,signal,2021-11-30,0.5467128027681667,0.027480595762533987,-1.2736807604063856,1.0707089536430574,1.0,1.0,-0.018414654366467595,0.05,2,2021-11-02,PLX,0.5,strong,False,False,False,-0.54,-1.81,0.22,balanced,False,PLX
17,40,23,0.13,172.21,signal,2021-03-08,0.6109271523178805,0.04198677863140971,4.241677502739236,1.053163376340743,3.0,3.0,0.03138063825102354,0.2,4,2021-01-27,PNJ,0.375,moderate,False,False,False,3.72,-4.03,1.12,balanced,False,PNJ
45,86,41,12.0,56.67,signal,2021-05-14,0.6560636182902592,0.030393534785664034,9.295499021526446,0.6190282412305689,2.0,3.0,-0.0018258159703712488,0.016666666666666666,4,2021-03-15,PNJ,0.7124999999999999,strong,False,False,False,1.57,-2.95,0.56,balanced,False,PNJ
90,104,14,-3.53,102.77,signal,2021-06-09,0.9759704251386304,0.0019342359767893123,9.012906304397013,0.7490283226791773,1.0,2.0,-0.0442631550429967,0.3,2,2021-05-20,PNJ,0.5,strong,False,False,False,5.31,0.0,4.26,balanced,False,PNJ
118,130,12,-3.55,13.29,signal,2021-07-15,0.4546979865771819,0.04870373145511764,22.816385492441796,0.6504083230786442,1.0,2.0,-0.003254943530493267,0.1,4,2021-06-29,PNJ,0.95,strong,False,False,False,0.11,-2.57,0.84,balanced,False,PNJ
168,223,55,15.02,255.4,signal,2021-11-25,0.49093264248704616,0.06416326530612255,21.89005977691503,1.4325383021521803,2.0,2.0,-0.052634019917739486,0.7333333333333333,5,2021-09-09,PNJ,0.3,weak,False,True,False,5.24,-5.23,0.58,balanced,False,PNJ
22,32,10,1.58,278.84,signal,2021-02-24,0.32121212121212095,0.2213438735177866,-2.237606837606833,0.9220198715623225,0.0,2.0,-0.03700257101583257,1.0,3,2021-02-03,POW,0.26775,weak,False,False,True,-2.79,-15.6,-8.16,balanced,False,POW
41,53,12,-7.41,169.46,signal,2021-03-25,0.6950000000000003,0.05515370705244117,-0.6690622603779843,1.8009992947791182,2.0,2.0,0.04157838721929703,0.06666666666666667,4,2021-03-09,POW,0.375,moderate,False,False,False,5.03,-3.83,5.59,balanced,False,POW
60,72,12,-9.55,52.56,signal,2021-04-22,0.7411764705882354,0.039639639639639596,9.424982827985474,0.8056996333022981,1.0,1.0,0.032035270354486466,0.03333333333333333,3,2021-04-05,POW,0.675,strong,False,False,False,4.23,-2.12,1.66,balanced,False,POW
149,158,9,-7.84,233.69,signal,2021-08-24,0.8333333333333334,0.02577873254564986,30.615384615384514,1.2195150180830043,2.0,4.0,0.26358199998449094,0.4666666666666667,4,2021-08-11,POW,0.3,weak,False,False,False,5.56,0.0,6.97,balanced,False,POW
164,174,10,-5.63,149.83,fast_exit_loss,2021-09-17,1.0,0.0,8.062015503875934,1.5465486562296487,2.0,1.0,0.13767910273529535,0.75,2,2021-09-01,POW,0.4,moderate,False,False,False,10.6,0.0,9.86,balanced,False,POW
188,199,11,-4.4,167.33,signal,2021-10-22,0.7565789473684215,0.03537284894837468,23.18212551478277,1.5873736960320908,2.0,3.0,0.24783953086273225,0.5833333333333334,4,2021-10-07,POW,0.375,moderate,False,False,False,5.87,-1.51,6.71,balanced,False,POW
205,249,44,33.52,,end,2021-12-31,0.850467289719626,0.014773776546629746,24.189189189189214,1.186391550231798,3.0,4.0,0.1954279895646811,0.08333333333333333,3,2021-11-01,POW,0.4,strong,False,False,False,7.02,0.0,4.94,balanced,False,POW
2,11,9,-14.54,242.03,signal_hard_cap,2021-01-27,0.921951219512195,0.030341340075853377,2.565280914951657,1.0904370551172349,2.0,3.0,0.276626930710994,1.0,3,2021-01-14,PVD,0.3,weak,False,False,False,0.0,0.0,0.0,balanced,False,PVD
21,41,20,2.86,313.62,signal,2021-03-19,0.8096026490066227,0.06853396901072696,19.03037601564092,1.3076239386453479,2.0,3.0,0.14751645894844168,0.7333333333333333,4,2021-02-19,PVD,0.25,strong,False,False,False,21.16,-2.16,12.36,balanced,False,PVD
97,110,13,-2.22,220.04,signal,2021-06-30,0.5245283018867926,0.1511697660467906,-13.319941378613308,1.560169220342704,1.0,0.0,0.24314390650229056,0.9666666666666667,3,2021-06-11,PVD,0.31875,strong,False,False,False,-0.89,-7.18,5.43,balanced,False,PVD
141,148,7,-12.5,235.48,signal_hard_cap,2021-08-23,0.8228782287822882,0.03296703296703287,32.7308917197452,1.3212829347048152,1.0,2.0,-0.052561693675327745,0.38333333333333336,4,2021-08-12,PVD,0.3,weak,False,False,False,4.82,0.0,7.07,balanced,False,PVD
168,212,44,26.63,209.46,signal,2021-11-23,0.9021164021164019,0.02291021671826632,3.907193375884077,1.70991404329855,2.0,3.0,0.03635668516924337,0.75,4,2021-09-22,PVD,0.375,moderate,False,False,False,11.53,0.0,14.11,balanced,False,PVD
225,240,15,2.62,,end,2021-12-31,0.5196581196581197,0.13124708080336286,29.60358056265985,0.7848081296400032,1.0,3.0,-0.06795528852504583,0.5833333333333334,4,2021-12-10,PVD,0.34,strong,False,False,False,11.16,-9.97,2.14,balanced,False,PVD
2,16,14,-2.62,246.38,signal,2021-01-26,0.914507772020725,0.020573566084788147,9.06063570047263,1.1414762027739653,2.0,3.0,-0.11809809464051993,0.9333333333333333,4,2021-01-06,PVS,0.3,weak,False,False,False,0.0,0.0,0.0,balanced,False,PVS
32,48,16,11.04,315.63,peak_protect_dist,2021-03-18,0.8074608904933817,0.08743169398907091,26.103568357089493,1.4744563397188317,1.0,2.0,-0.12646676952234437,1.0,4,2021-02-24,PVS,0.25,moderate,False,False,False,5.84,-3.53,14.51,balanced,False,PVS
49,70,21,-2.54,137.28,signal,2021-04-19,0.5281385281385284,0.10861983059292475,-10.62764335372384,0.8387781500198039,1.0,1.0,-0.0543716373317102,0.13333333333333333,2,2021-03-19,PVS,0.425,strong,False,False,False,-1.23,-5.15,1.4,balanced,False,PVS
95,121,26,27.72,250.34,signal,2021-07-02,0.706395348837209,0.05468327016783983,4.213145909583581,1.3626071821556667,2.0,3.0,-0.015374114219051325,0.4,5,2021-05-27,PVS,0.31875,moderate,False,False,False,5.78,-3.1,3.22,balanced,False,PVS
128,132,4,-12.47,272.32,signal_hard_cap,2021-07-19,0.3298429319371727,0.2372567191844301,4.6727498327424115,0.9304852055391978,1.0,2.0,-0.01541402555767743,0.7666666666666667,4,2021-07-13,PVS,0.26775,weak,False,False,True,2.81,-15.74,-8.27,balanced,False,PVS
150,157,7,-11.33,169.94,signal_hard_cap,2021-08-23,0.8206039076376552,0.045393258426966364,25.091775041019467,1.2999236483829713,1.0,2.0,-0.05476893860861492,0.4,4,2021-08-12,PVS,0.375,moderate,False,False,False,4.36,-2.58,7.43,balanced,False,PVS
172,208,36,4.15,161.88,signal,2021-11-04,0.9235955056179775,0.014261744966442946,30.251700219829416,1.037063333012621,2.0,3.0,-0.03783823887101759,0.55,2,2021-09-15,PVS,0.4,strong,False,False,False,12.67,0.0,10.21,balanced,False,PVS
211,220,9,-14.39,106.64,signal_hard_cap,2021-11-22,0.4303278688524597,0.05463836477987409,-8.24839980305267,1.0287747100390472,1.0,1.0,0.02316019393176886,0.11666666666666667,2,2021-11-09,PVS,0.5,strong,False,False,False,-3.6,-4.25,0.08,balanced,False,PVS
249,249,0,0.0,,end,2021-12-31,0.7321428571428578,0.04415475189234639,-12.662090007627747,1.0362837072891327,1.0,3.0,-0.007777497025017746,0.48333333333333334,3,2021-12-31,PVS,0.375,moderate,False,False,False,3.03,-1.45,3.47,balanced,False,PVS
11,20,9,-5.12,216.88,signal,2021-02-01,0.7780487804878049,0.03238434163701068,1.2491651751129211,1.2873120185172395,2.0,2.0,-0.01281006951798673,0.8833333333333333,4,2021-01-19,REE,0.31875,moderate,False,False,False,-0.57,-2.06,1.62,defensive,False,REE
22,41,19,1.84,279.67,signal,2021-03-09,0.8893528183716073,0.018441196938065455,-2.381557717694257,0.9955676331688784,2.0,3.0,0.0023241329677444154,0.45,1,2021-02-03,REE,0.27093749999999994,strong,False,False,False,4.06,-0.55,2.84,defensive,False,REE
90,103,13,-4.12,195.96,signal,2021-06-08,0.9888143176733779,0.0016087516087516316,11.14149154819718,0.9961792601249607,2.0,2.0,-0.020937081527924936,0.85,2,2021-05-20,REE,0.34,strong,False,True,False,6.18,0.0,8.09,defensive,False,REE
110,121,11,-5.48,193.91,fast_exit_loss,2021-07-02,0.8666666666666668,0.016911994989038497,19.78816392346568,1.0722527582214296,2.0,2.0,-0.02322509132921679,0.6333333333333333,2,2021-06-17,REE,0.34,strong,False,False,False,10.07,0.0,4.69,defensive,False,REE
154,182,28,7.61,206.84,signal,2021-09-29,1.0,0.0,14.587323301413633,1.7002159365160014,2.0,1.0,-0.02173613700811433,0.7666666666666667,2,2021-08-18,REE,0.34,strong,False,False,False,7.26,0.0,10.77,defensive,False,REE
184,204,20,9.27,33.02,signal,2021-11-08,0.6273458445040216,0.03963501568291989,7.744520180561317,0.903256720279832,3.0,3.0,0.0333402592459691,0.03333333333333333,4,2021-10-01,REE,0.8075,strong,False,False,False,1.07,-3.09,0.82,defensive,False,REE
8,17,9,-8.87,164.73,signal,2021-01-27,0.7670000000000001,0.02931923996476656,13.773482508140532,1.401980414427284,2.0,3.0,0.0520496896343003,0.48333333333333334,4,2021-01-14,SAB,0.375,moderate,False,False,False,3.64,-1.02,1.77,balanced,False,SAB
98,107,9,-4.59,167.8,signal,2021-07-14,0.7684346701164304,0.027311565456209823,-21.211271197245885,0.6299149574787394,0.0,1.0,-1.9968410933193397,0.5833333333333334,1,2021-07-01,SAB,0.375,strong,False,False,False,-2.44,-2.44,2.14,balanced,False,SAB
196,205,9,-6.95,166.8,signal,2021-12-01,0.6729088639201007,0.03986003347025696,-6.918973083810343,0.49870528435791694,0.0,1.0,0.14809112346058187,0.7,2,2021-11-18,SAB,0.375,strong,False,False,False,-2.22,-3.34,0.65,balanced,False,SAB
2,18,16,-13.41,317.37,signal_hard_cap,2021-01-28,0.7913669064748206,0.035344302254722626,1.354317998385838,1.0548413617800743,0.0,2.0,0.03215554266316133,0.43333333333333335,3,2021-01-06,SBT,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,SBT
35,52,17,-3.96,139.44,signal,2021-03-26,0.8853820598006649,0.03900508762012423,3.6627856514029986,0.9344890490157977,2.0,3.0,-0.0038183511402530394,0.7666666666666667,3,2021-03-03,SBT,0.425,strong,False,False,False,2.49,0.0,10.25,balanced,False,SBT
81,90,9,-0.96,156.72,signal,2021-05-24,0.3183391003460207,0.12660668380462728,15.128205128205167,1.0039418720950757,0.0,2.0,0.0006039556703000132,0.6666666666666666,4,2021-05-11,SBT,0.4,weak,False,False,True,2.03,-11.24,-3.11,balanced,False,SBT
100,117,17,0.5,309.6,signal,2021-06-30,0.717073170731708,0.0359355638166046,11.731264542943514,1.1038810052345591,1.0,3.0,-0.03992543377075778,0.6666666666666666,5,2021-06-07,SBT,0.25,weak,False,False,False,5.01,-2.6,4.2,balanced,False,SBT
149,169,20,6.51,179.79,signal,2021-09-15,0.677316293929712,0.06507731958762897,2.649466909464948,1.703627873441055,3.0,3.0,-0.048748527039315946,0.5166666666666667,5,2021-08-13,SBT,0.375,moderate,False,False,False,5.22,-2.7,6.51,balanced,False,SBT
